0	12.205	383.0
1	12.115	245.57208876867261
2	12.065	157.4560072642528
3	11.375	100.95770389832336
4	11.205	64.73209980052332
5	11.185	41.504952893986115
6	9.495	26.61216181833299
7	8.835	17.063196251639553
8	8.715	10.940586800482794
9	8.665	7.01488969438519
10	8.375	4.497809699039181
11	7.875	2.883907369913959
12	7.615	1.849104847637442
13	7.585	1.185609764455887
14	7.305	0.7601897293001723
15	7.275	0.48741874591314643
16	7.275	0.3125233408326328
17	7.205	0.20038383706849455
18	6.905	0.12848218648666204
19	6.895	0.08238025823784781
20	6.855	0.05282060597590322
21	6.735	0.0338675366567352
22	6.515	0.021715200308731194
23	6.445	0.013923360568786559
24	6.395	0.008927385737744877
25	6.385	0.005724064654991296
26	6.365	0.0036701579988854924
27	6.335	0.0023532333313247044
28	6.325	0.0015088470614450895
29	6.235	0.000967443144938758
30	6.105	0.0006203055714557296
31	6.105	0.0003977277672512495
32	5.965	0.0002550152442955352
33	5.765	0.00016351077339297096
34	5.595	0.00010483990119658738
35	5.565	6.722128857218593e-05
36	5.345	4.310097191747624e-05
37	5.325	2.7635497915756025e-05
38	5.305	1.7719339288079614e-05
39	5.245	1.136129284745306e-05
40	5.245	7.284638160996403e-06
41	4.995	4.670767125639351e-06
42	4.905	2.9948042798832958e-06
43	4.875	1.920209771447265e-06
44	4.865	1.2312008471235492e-06
45	4.865	7.894218373939677e-07
46	4.785	5.061618003353534e-07
47	4.685	3.245410197474264e-07
48	4.655	2.0808933710310875e-07
49	4.585	1.3342280199190275e-07
50	4.575	8.554808400658125e-08
51	4.535	5.4851753732778054e-08
52	4.495	3.51698687644469e-08
53	4.425	2.2550230115418543e-08
54	4.395	1.4458765304588944e-08
55	4.385	9.270676754213904e-09
56	4.375	5.94417612227541e-09
57	4.355	3.811289154976614e-09
58	4.295	2.4437238608067742e-09
59	4.285	1.5668678142876383e-09
60	4.245	1.00464491378334e-09
61	4.235	6.441586160537812e-10
62	4.235	4.1302187165186453e-10
63	4.215	2.648215240958098e-10
64	4.205	1.6979836768436415e-10
65	4.165	1.0887138334663264e-10
66	4.145	6.980619586310051e-11
67	4.125	4.4758363778320186e-11
68	4.095	2.8698185072872593e-11
69	4.015	1.8400713452259136e-11
70	3.995	1.1798176598707822e-11
71	3.995	7.564759454324667e-12
72	3.955	4.850375405303069e-12
73	3.955	3.1099655864033255e-12
74	3.935	1.994048942693879e-12
75	3.905	1.2785450756247944e-12
76	3.905	8.197780282143125e-13
77	3.815	5.256255945567961e-13
78	3.815	3.3702082288665283e-13
79	3.795	2.160911421274458e-13
80	3.795	1.3855340244554844e-13
81	3.765	8.883772439832872e-14
82	3.725	5.696100663695375e-14
83	3.695	3.652228036084328e-14
84	3.675	2.3417369908113065e-14
85	3.655	1.501475833369189e-14
86	3.645	9.627168580578479e-15
87	3.625	6.1727516899759725e-15
88	3.545	3.9578473262604316e-15
89	3.535	2.5376940859981245e-15
90	3.485	1.6271196797766786e-15
91	3.435	1.0432772283012357e-15
92	3.425	6.689288984823139e-16
93	3.415	4.289040909609093e-16
94	3.385	2.750048916415128e-16
95	3.385	1.7632774324284303e-16
96	3.385	1.1305789090342357e-16
97	3.375	7.249050240452815e-17
98	3.375	4.6479488489217985e-17
99	3.365	2.9801736483542444e-17
100	3.345	1.910828897440492e-17
101	3.335	1.2251860146840786e-17
102	3.315	7.855652447940811e-18
103	3.295	5.036890287941421e-18
104	3.265	3.229555271301351e-18
105	3.225	2.070727503309011e-18
106	3.225	1.3277098649042545e-18
107	3.185	8.513015269015937e-19
108	3.175	5.458378436897782e-19
109	3.145	3.4998052063678136e-19
110	3.145	2.2440064616480954e-19
111	3.135	1.4388129347188457e-19
112	3.125	9.22538636361074e-20
113	3.115	5.915136812036349e-20
114	3.105	3.792669718757796e-20
115	3.095	2.4317854434596366e-20
116	3.075	1.5592131352157617e-20
117	3.055	9.99736883682731e-21
118	3.045	6.410116834074468e-21
119	3.005	4.110041201553264e-21
120	3.005	2.635277814075025e-21
121	2.975	1.6896884524494688e-21
122	2.975	1.0833950982671609e-21
123	2.945	6.946516899300481e-22
124	2.945	4.453970403728702e-22
125	2.835	2.855798473518295e-22
126	2.815	1.8310819745281346e-22
127	2.805	1.1740538516750393e-22
128	2.795	7.527803046546872e-23
129	2.785	4.8266796814090926e-23
130	2.785	3.0947723529528565e-23
131	2.785	1.9843073393686e-23
132	2.755	1.2722989506207707e-23
133	2.755	8.157731353580448e-24
134	2.755	5.230577357995939e-24
135	2.735	3.353743622112767e-24
136	2.725	2.1503546383207504e-24
137	2.725	1.3787652222606553e-24
138	2.715	8.840372207627947e-25
139	2.715	5.668273285952271e-25
140	2.705	3.6343856672140187e-25
141	2.685	2.3302968138085477e-25
142	2.685	1.4941406162348419e-25
143	2.685	9.580136606864291e-26
144	2.675	6.142595710801284e-26
145	2.665	3.9385119038197457e-26
146	2.655	2.5252965923271485e-26
147	2.635	1.6191706499691643e-26
148	2.595	1.0381804662816124e-26
149	2.575	6.656609546308272e-27
150	2.535	4.268087494528488e-27
151	2.525	2.736613997594812e-27
152	2.505	1.754663225960695e-27
153	2.505	1.1250556487852375e-27
154	2.485	7.213636178934343e-28
155	2.475	4.625242047201503e-28
156	2.475	2.9656144924072226e-28
157	2.455	1.9014938521751686e-28
158	2.425	1.2192005667348298e-28
159	2.405	7.817274929530601e-29
160	2.385	5.012283375780185e-29
161	2.375	3.213777801803748e-29
162	2.295	2.060611299288096e-29
163	2.285	1.3212235532806968e-29
164	2.285	8.471426310953234e-30
165	2.285	5.43171241261274e-30
166	2.265	3.482707474558848e-30
167	2.265	2.23304373132552e-30
168	2.265	1.4317838470323743e-30
169	2.235	9.18031723187954e-31
170	2.235	5.886239368646738e-31
171	2.225	3.7741412447806118e-31
172	2.215	2.419905349317949e-31
173	2.205	1.5515958518394097e-31
174	2.205	9.948528309687004e-32
175	2.185	6.378801245911524e-32
176	2.165	4.089962260570978e-32
177	2.155	2.6224035908967586e-32
178	2.145	1.681433753031294e-32
179	2.135	1.0781023468878431e-32
180	2.125	6.912580815447941e-33
181	2.125	4.43221125230237e-33
182	2.115	2.8418469323548534e-33
183	2.105	1.8221365199457626e-33
184	2.075	1.1683182016312316e-33
185	2.055	7.491027183316896e-34
186	2.055	4.803099719138484e-34
187	2.045	3.0796533435850233e-34
188	2.035	1.9746133270694566e-34
189	2.035	1.2660833400493612e-34
190	2.005	8.117878077575449e-35
191	2.005	5.205024219006848e-35
192	2.005	3.337359450530137e-35
193	2.005	2.1398494288212965e-35
194	1.995	1.3720294879532381e-35
195	1.995	8.797184000232102e-36
196	1.975	5.6405818543586105e-36
197	1.975	3.616630464348613e-36
198	1.965	2.318912525938654e-36
199	1.965	1.4868412341164358e-36
200	1.945	9.533334400244507e-37
201	1.925	6.112587053781431e-37
202	1.915	3.919270941455496e-37
203	1.915	2.512959664604637e-37
204	1.915	1.6112604538600122e-37
205	1.885	1.0331086036677891e-37
206	1.885	6.624089757900421e-38
207	1.845	4.2472364439654827e-38
208	1.825	2.7232447128956515e-38
209	1.825	1.7460911028042566e-38
210	1.785	1.1195593715301227e-38
211	1.785	7.178395127080811e-39
212	1.785	4.60264617588531e-39
213	1.765	2.9511264628597924e-39
214	1.755	1.8922044117623626e-39
215	1.745	1.2132443597226673e-39
216	1.745	7.779084898274325e-40
217	1.745	4.987796676705134e-40
218	1.725	3.1980774105794395e-40
219	1.705	2.0505445163443914e-40
220	1.705	1.3147689294826123e-40
221	1.705	8.430040529012863e-41
222	1.685	5.405176660872736e-41
223	1.675	3.465693270950912e-41
224	1.655	2.2221345576473887e-41
225	1.615	1.4247890988159802e-41
226	1.605	9.135468278095966e-42
227	1.605	5.857483099039109e-42
228	1.585	3.755703288663796e-42
229	1.585	2.4080832934531144e-42
230	1.585	1.5440157814679326e-42
231	1.585	9.899926385035904e-43
232	1.575	6.347638644985287e-43
233	1.565	4.069981412004663e-43
234	1.565	2.6095922626518492e-43
235	1.555	1.6732193806109195e-43
236	1.555	1.0728354523886391e-43
237	1.545	6.878810520839747e-44
238	1.545	4.4105584016880946e-44
239	1.535	2.8279635491873364e-44
240	1.525	1.8132347669336918e-44
241	1.525	1.1626105721772447e-44
242	1.515	7.454430982613787e-45
243	1.505	4.779634952956603e-45
244	1.495	3.064608195690108e-45
245	1.495	1.9649666732982085e-45
246	1.485	1.2598980948372628e-45
247	1.485	8.078219498299173e-46
248	1.475	5.179595915741831e-46
249	1.465	3.3210553211655586e-46
250	1.465	2.129395540822304e-46
251	1.455	1.3653266599854601e-46
252	1.415	8.754206781832512e-47
253	1.415	5.613025704771522e-47
254	1.395	3.5989620016527293e-47
255	1.385	2.307583854164348e-47
256	1.375	1.4795775119477905e-47
257	1.375	9.486760838228982e-48
258	1.355	6.08272499919775e-48
259	1.345	3.900123977698214e-48
260	1.345	2.5006830069455247e-48
261	1.325	1.6033889017335206e-48
262	1.305	1.0280615188177786e-48
263	1.295	6.5917288396547346e-49
264	1.295	4.226487257834763e-49
265	1.295	2.7099407416727516e-49
266	1.275	1.7375608573678717e-49
267	1.275	1.1140899454478188e-49
268	1.265	7.143326239681404e-50
269	1.265	4.580160693040817e-50
