0	11.0	5e-10
1	11.0	5e-10
2	11.0	5e-10
3	11.0	5e-10
4	11.0	5e-10
5	11.0	5e-10
6	11.0	5e-10
7	11.0	5e-10
8	11.0	5e-10
9	11.0	5e-10
10	11.0	5e-10
11	11.0	5e-10
12	11.0	5e-10
13	11.0	5e-10
14	11.0	5e-10
15	11.0	5e-10
16	11.0	5e-10
17	11.0	5e-10
18	11.0	5e-10
19	11.0	5e-10
20	11.0	5e-10
21	11.0	5e-10
22	10.5	5e-10
23	10.5	5e-10
24	10.5	5e-10
25	10.5	5e-10
26	10.5	5e-10
27	10.5	5e-10
28	10.5	5e-10
29	10.5	5e-10
30	10.5	5e-10
31	10.5	5e-10
32	10.5	5e-10
33	10.5	5e-10
34	10.5	5e-10
35	10.5	5e-10
36	10.5	5e-10
37	10.5	5e-10
38	10.5	5e-10
39	10.5	5e-10
40	10.5	5e-10
41	10.5	5e-10
42	10.5	5e-10
43	10.5	5e-10
44	10.5	5e-10
45	10.5	5e-10
46	10.5	5e-10
47	10.5	5e-10
48	10.5	5e-10
49	10.5	5e-10
50	10.5	5e-10
51	10.0	5e-10
52	10.0	5e-10
53	10.0	5e-10
54	10.0	5e-10
55	10.0	5e-10
56	10.0	5e-10
57	10.0	5e-10
58	10.0	5e-10
59	10.0	5e-10
60	10.0	5e-10
61	10.0	5e-10
62	10.0	5e-10
63	10.0	5e-10
64	10.0	5e-10
65	10.0	5e-10
66	10.0	5e-10
67	10.0	5e-10
68	10.0	5e-10
69	10.0	5e-10
70	10.0	5e-10
71	10.0	5e-10
72	10.0	5e-10
73	10.0	5e-10
74	10.0	5e-10
75	10.0	5e-10
76	10.0	5e-10
77	10.0	5e-10
78	10.0	5e-10
79	10.0	5e-10
80	10.0	5e-10
81	10.0	5e-10
82	10.0	5e-10
83	10.0	5e-10
84	10.0	5e-10
85	10.0	5e-10
86	10.0	5e-10
87	10.0	5e-10
88	10.0	5e-10
89	10.0	5e-10
90	10.0	5e-10
91	10.0	5e-10
92	9.5	5e-10
93	9.5	5e-10
94	9.5	5e-10
95	9.5	5e-10
96	9.5	5e-10
97	9.5	5e-10
98	9.5	5e-10
99	9.5	5e-10
100	9.5	5e-10
101	9.5	5e-10
102	9.5	5e-10
103	9.5	5e-10
104	9.5	5e-10
105	9.5	5e-10
106	9.5	5e-10
107	9.5	5e-10
108	9.5	5e-10
109	9.5	5e-10
110	9.5	5e-10
111	9.5	5e-10
112	9.5	5e-10
113	9.5	5e-10
114	9.5	5e-10
115	9.5	5e-10
116	9.5	5e-10
117	9.5	5e-10
118	9.5	5e-10
119	9.5	5e-10
120	9.5	5e-10
121	9.5	5e-10
122	9.5	5e-10
123	9.5	5e-10
124	9.5	5e-10
125	9.5	5e-10
126	9.5	5e-10
127	9.5	5e-10
128	9.5	5e-10
129	9.5	5e-10
130	9.5	5e-10
131	9.5	5e-10
132	9.5	5e-10
133	9.5	5e-10
134	9.5	5e-10
135	9.5	5e-10
136	9.5	5e-10
137	9.5	5e-10
138	9.5	5e-10
139	9.5	5e-10
140	9.5	5e-10
141	9.5	5e-10
142	9.5	5e-10
143	9.5	5e-10
144	9.5	5e-10
145	9.5	5e-10
146	9.5	5e-10
147	9.5	5e-10
148	9.5	5e-10
149	9.5	5e-10
150	9.5	5e-10
151	9.5	5e-10
152	9.5	5e-10
153	9.5	5e-10
154	9.5	5e-10
155	9.5	5e-10
156	9.5	5e-10
157	9.0	5e-10
158	9.0	5e-10
159	9.0	5e-10
160	9.0	5e-10
161	9.0	5e-10
162	9.0	5e-10
163	9.0	5e-10
164	9.0	5e-10
165	9.0	5e-10
166	9.0	5e-10
167	9.0	5e-10
