	t	acc_x	acc_y	acc_z	humidity	temp_from_hum	temp_from_pressure	pressure	compass_x	compass_y	compass_z	gyro_x	gyro_y	gyro_z	index
13198	1512723178.084929	-0.349519282579422	0.4168748557567597	0.8185777068138123	27.40292358398437	31.516733169555664	31.114582061767575	1013.575439453125	-27.44655990600586	-23.79179573059082	-12.027423858642578	0.07417570799589157	-0.00809670239686966	-0.059165913611650474	13198
13199	1512723178.128456	-0.34853193163871765	0.4176032245159149	0.8207710385322571	28.049358367919922	31.572834014892575	31.11041641235352	1013.5791015625	-27.713172912597656	-23.76255989074707	-11.320181846618652	0.07478656619787216	-0.01267819479107857	-0.05855504795908927	13199
13200	1512723178.171772	-0.3480382859706879	0.4176032245159149	0.8190650939941406	28.049358367919922	31.572834014892575	31.114582061767575	1013.583251953125	-28.1195125579834	-23.56578254699707	-10.606804847717283	0.0729539766907692	-0.009318433701992037	-0.06038764119148255	13200
13201	1512723178.2214832	-0.3487787544727325	0.4168748557567597	0.8197962045669556	27.33857345581055	31.554134368896484	31.114582061767575	1013.582763671875	-27.960811614990234	-23.534242630004886	-10.646509170532227	0.07723002880811691	-0.010845597833395004	-0.058249615132808685	13201
13202	1512723178.2647538	-0.3480382859706879	0.41638925671577454	0.8207710385322571	27.33857345581055	31.554134368896484	31.11249923706055	1013.5849609375	-27.722694396972656	-23.916608810424805	-11.116828918457033	0.07997892051935196	-0.008402138948440552	-0.05855504795908927	13202
13203	1512723178.3069453	-0.35025978088378906	0.4173604249954224	0.8222331404685974	25.54259490966797	31.516733169555664	31.11666679382324	1013.584228515625	-27.793987274169922	-23.82312202453613	-10.617412567138672	0.07539743930101395	-0.007180407643318176	-0.05947134643793106	13203
13204	1512723178.350389	-0.3475445806980133	0.41638925671577454	0.8202835917472839	25.54259490966797	31.516733169555664	31.114582061767575	1013.59033203125	-27.6652889251709	-23.857624053955078	-11.174927711486816	0.07356483489274979	-0.005347810685634613	-0.05977677926421165	13204
13205	1512723178.392474	-0.3482851088047028	0.4176032245159149	0.8210146427154541	28.63144302368164	31.554134368896484	31.120834350585934	1013.591552734375	-27.58869934082031	-23.895647048950195	-11.487456321716307	0.07478656619787216	-0.008707568049430847	-0.060693077743053436	13205
13206	1512723178.4403105	-0.35001295804977417	0.4173604249954224	0.818821370601654	28.63144302368164	31.554134368896484	31.118749618530273	1013.593994140625	-27.740365982055664	-23.78857231140137	-11.362595558166506	0.0729539766907692	-0.009929299354553223	-0.05947134643793106	13206
13207	1512723178.4915721	-0.349519282579422	0.4173604249954224	0.8195524811744691	26.583911895751953	31.498031616210934	31.120834350585934	1013.59521484375	-27.86660194396973	-24.301349639892575	-11.725292205810547	0.07539743930101395	-0.01206732913851738	-0.0573333166539669	13207
13208	1512723178.5401874	-0.3487787544727325	0.4176032245159149	0.818821370601654	27.253746032714844	31.53543472290039	31.12708282470703	1013.59326171875	-27.819997787475586	-24.015663146972656	-11.63638687133789	0.0726485475897789	-0.009318433701992037	-0.057944182306528084	13208
13209	1512723178.5870352	-0.3490256071090698	0.4176032245159149	0.8195524811744691	27.253746032714844	31.53543472290039	31.11666679382324	1013.592529296875	-27.583215713500977	-23.80442047119141	-11.875999450683596	0.07967349141836166	-0.006264105439186096	-0.0573333166539669	13209
