Time - Voltage_0	Piezo spanning  (Volt) - Voltage_0	
0	0.0167847	
0.001	0.0138855	
0.002	0.00991821	
0.003	0.00610352	
0.004	-0.000610352	
0.005	-0.00518799	
0.006	-0.00900269	
0.007	-0.0158691	
0.008	-0.0210571	
0.009	-0.0233459	
0.01	-0.0230408	
0.011	-0.020752	
0.012	-0.015564	
0.013	-0.0102234	
0.014	-0.00534058	
0.015	-0.00289917	
0.016	0.0062561	
0.017	0.0131226	
0.018	0.0157166	
0.019	0.0186157	
0.02	0.0167847	
0.021	0.0132751	
0.022	0.00930786	
0.023	0.00473022	
0.024	0	
0.025	-0.00228882	
0.026	-0.00701904	
0.027	-0.0140381	
0.028	-0.0186157	
0.029	-0.020752	
0.03	-0.0195312	
0.031	-0.015564	
0.032	-0.0111389	
0.033	-0.00640869	
0.034	0.00244141	
0.035	0.00808716	
0.036	0.017395	
0.037	0.0202942	
0.038	0.015564	
0.039	0.0135803	
0.04	0.014801	
0.041	0.0135803	
0.042	0.0137329	
0.043	0.0132751	
0.044	0.000152588	
0.045	-0.015564	
0.046	-0.0262451	
0.047	-0.0274658	
0.048	-0.0209045	
0.049	-0.01297	
0.05	-0.0102234	
0.051	-0.00946045	
0.052	-0.00976562	
0.053	-0.014801	
0.054	-0.0140381	
0.055	-0.00762939	
0.056	0.0038147	
0.057	0.0183105	
0.058	0.0302124	
0.059	0.0326538	
0.06	0.0265503	
0.061	0.0143433	
0.062	0.00213623	
0.063	0.00167847	
0.064	0.00534058	
0.065	0.00518799	
0.066	-0.00305176	
0.067	-0.0218201	
0.068	-0.0218201	
0.069	-0.0195312	
0.07	-0.0283813	
0.071	-0.0332642	
0.072	-0.0204468	
0.073	0.000762939	
0.074	0.00900269	
0.075	0.0167847	
0.076	0.0175476	
0.077	0.0239563	
0.078	0.0219727	
0.079	0.0163269	
0.08	0.0146484	
0.081	0.010376	
0.082	0.00839233	
0.083	0.0120544	
0.084	0.00854492	
0.085	0.00411987	
0.086	-0.00274658	
0.087	-0.00869751	
0.088	-0.0126648	
0.089	-0.017395	
0.09	-0.019989	
0.091	-0.0189209	
0.092	-0.0117493	
0.093	-0.0050354	
0.094	0.00137329	
0.095	0.00778198	
0.096	0.0102234	
0.097	0.0134277	
0.098	0.0186157	
0.099	0.020752	
0.1	0.0227356	
0.101	0.0227356	
0.102	0.0187683	
0.103	0.0117493	
0.104	0.00366211	
0.105	-0.00335693	
0.106	-0.0135803	
0.107	-0.0183105	
0.108	-0.0192261	
0.109	-0.0183105	
0.11	-0.0137329	
0.111	-0.0088501	
0.112	-0.00350952	
0.113	0.000610352	
0.114	0.00335693	
0.115	0.00549316	
0.116	0.0100708	
0.117	0.0149536	
0.118	0.0201416	
0.119	0.0215149	
0.12	0.0212097	
0.121	0.0230408	
0.122	0.0213623	
0.123	0.0149536	
0.124	0.00701904	
0.125	0.00137329	
0.126	-0.00778198	
0.127	-0.0146484	
0.128	-0.0177002	
0.129	-0.018158	
0.13	-0.0161743	
0.131	-0.0126648	
0.132	-0.00488281	
0.133	0.00198364	
0.134	0.00915527	
0.135	0.00671387	
0.136	0.0114441	
0.137	0.0260925	
0.138	0.0323486	
0.139	0.0120544	
0.14	0.0192261	
0.141	0.0210571	
0.142	0.0172424	
0.143	0.0125122	
0.144	0.00457764	
0.145	-0.00518799	
0.146	-0.00671387	
0.147	-0.00976562	
0.148	-0.0131226	
0.149	-0.0146484	
0.15	-0.0151062	
0.151	-0.0105286	
0.152	-0.00778198	
0.153	-0.00244141	
0.154	0.00259399	
0.155	0.00732422	
0.156	0.0140381	
0.157	0.0193787	
0.158	0.0212097	
0.159	0.0228882	
0.16	0.022583	
0.161	0.019989	
0.162	0.0144958	
0.163	0.00930786	
0.164	0.000762939	
0.165	-0.00442505	
0.166	-0.00732422	
0.167	-0.0152588	
0.168	-0.017395	
0.169	-0.0180054	
0.17	-0.0187683	
0.171	-0.0163269	
0.172	-0.0117493	
0.173	-0.00701904	
0.174	0.00183105	
0.175	0.00778198	
0.176	0.0137329	
0.177	0.0183105	
0.178	0.0195312	
0.179	0.0201416	
0.18	0.019989	
0.181	0.0163269	
0.182	0.0111389	
0.183	0.00671387	
0.184	0.000457764	
0.185	-0.00228882	
0.186	-0.00686646	
0.187	-0.0126648	
0.188	-0.0152588	
0.189	-0.0192261	
0.19	-0.0183105	
0.191	-0.0189209	
0.192	-0.0167847	
0.193	-0.00900269	
0.194	-0.00488281	
0.195	0.00213623	
0.196	0.01297	
0.197	0.0195312	
0.198	0.022583	
0.199	0.0227356	
0.2	0.0227356	
0.201	0.0178528	
0.202	0.0111389	
0.203	0.00808716	
0.204	-0.000610352	
0.205	-0.00595093	
0.206	-0.0111389	
0.207	-0.018158	
0.208	-0.0202942	
0.209	-0.0205994	
0.21	-0.0175476	
0.211	-0.0143433	
0.212	-0.00900269	
0.213	-0.00213623	
0.214	-0.00183105	
0.215	0.00259399	
0.216	0.00991821	
0.217	0.0128174	
0.218	0.0202942	
0.219	0.0259399	
0.22	0.0215149	
0.221	0.0160217	
0.222	0.0143433	
0.223	0.0100708	
0.224	0.00411987	
0.225	-0.000610352	
0.226	-0.00762939	
0.227	-0.0154114	
0.228	-0.0193787	
0.229	-0.0201416	
0.23	-0.020752	
0.231	-0.0198364	
0.232	-0.0157166	
0.233	-0.0100708	
0.234	-0.00198364	
0.235	0.00549316	
0.236	0.01297	
0.237	0.0186157	
0.238	0.0196838	
0.239	0.0186157	
0.24	0.0184631	
0.241	0.0141907	
0.242	0.0115967	
0.243	0.00900269	
0.244	0.00152588	
0.245	-0.00396729	
0.246	-0.0100708	
0.247	-0.0161743	
0.248	-0.0178528	
0.249	-0.0180054	
0.25	-0.0180054	
0.251	-0.0160217	
0.252	-0.0120544	
0.253	-0.00671387	
0.254	0.00106812	
0.255	0.00701904	
0.256	0.0135803	
0.257	0.0180054	
0.258	0.0196838	
0.259	0.0164795	
0.26	0.0201416	
0.261	0.0195312	
0.262	0.0167847	
0.263	0.0143433	
0.264	0.0062561	
0.265	-0.00259399	
0.266	-0.00961304	
0.267	-0.0137329	
0.268	-0.0144958	
0.269	-0.0149536	
0.27	-0.017395	
0.271	-0.0161743	
0.272	-0.00991821	
0.273	-0.00457764	
0.274	0.00152588	
0.275	0.00732422	
0.276	0.0138855	
0.277	0.0190735	
0.278	0.0212097	
0.279	0.0238037	
0.28	0.0241089	
0.281	0.0209045	
0.282	0.0141907	
0.283	0.00671387	
0.284	-0.000610352	
0.285	-0.00350952	
0.286	-0.00762939	
0.287	-0.0132751	
0.288	-0.0157166	
0.289	-0.0170898	
0.29	-0.0177002	
0.291	-0.015564	
0.292	-0.0112915	
0.293	-0.00564575	
0.294	0.00213623	
0.295	0.0062561	
0.296	0.01297	
0.297	0.0198364	
0.298	0.0212097	
0.299	0.0222778	
0.3	0.0216675	
0.301	0.018158	
0.302	0.0140381	
0.303	0.0105286	
0.304	0.00488281	
0.305	0	
0.306	-0.00640869	
0.307	-0.0128174	
0.308	-0.015564	
0.309	-0.0177002	
0.31	-0.0177002	
0.311	-0.015564	
0.312	-0.0117493	
0.313	-0.00793457	
0.314	-0.000610352	
0.315	0.00579834	
0.316	0.0128174	
0.317	0.017395	
0.318	0.0177002	
0.319	0.0189209	
0.32	0.0193787	
0.321	0.0178528	
0.322	0.0134277	
0.323	0.00732422	
0.324	0.000457764	
0.325	-0.00244141	
0.326	-0.0062561	
0.327	-0.0135803	
0.328	-0.0183105	
0.329	-0.0178528	
0.33	-0.0151062	
0.331	-0.0126648	
0.332	-0.0138855	
0.333	-0.0137329	
0.334	-0.00717163	
0.335	0.00289917	
0.336	0.0144958	
0.337	0.0244141	
0.338	0.0239563	
0.339	0.0222778	
0.34	0.0216675	
0.341	0.0186157	
0.342	0.0109863	
0.343	0.00823975	
0.344	0.00274658	
0.345	-0.00442505	
0.346	-0.0140381	
0.347	-0.0198364	
0.348	-0.0180054	
0.349	-0.0151062	
0.35	-0.0140381	
0.351	-0.0146484	
0.352	-0.0131226	
0.353	-0.00854492	
0.354	-0.00274658	
0.355	0.00152588	
0.356	0.00900269	
0.357	0.0163269	
0.358	0.0219727	
0.359	0.0260925	
0.36	0.0238037	
0.361	0.015564	
0.362	0.00991821	
0.363	0.00701904	
0.364	0.000610352	
0.365	-0.00457764	
0.366	-0.00930786	
0.367	-0.0158691	
0.368	-0.018158	
0.369	-0.0227356	
0.37	-0.0228882	
0.371	-0.018158	
0.372	-0.0128174	
0.373	-0.00778198	
0.374	-0.000305176	
0.375	0.00259399	
0.376	0.00595093	
0.377	0.0140381	
0.378	0.0135803	
0.379	0.00900269	
0.38	0.0137329	
0.381	0.0135803	
0.382	0.00701904	
0.383	0.00564575	
0.384	-0.00152588	
0.385	-0.00732422	
0.386	-0.012207	
0.387	-0.0186157	
0.388	-0.0137329	
0.389	-0.0126648	
0.39	-0.0169373	
0.391	-0.0161743	
0.392	-0.0152588	
0.393	-0.00854492	
0.394	0.0012207	
0.395	0.00686646	
0.396	0.0120544	
0.397	0.0157166	
0.398	0.0201416	
0.399	0.0234985	
0.4	0.0227356	
0.401	0.0219727	
0.402	0.0167847	
0.403	0.00915527	
0.404	0.00213623	
0.405	-0.00808716	
0.406	-0.0190735	
0.407	-0.0210571	
0.408	-0.0192261	
0.409	-0.0228882	
0.41	-0.0250244	
0.411	-0.0212097	
0.412	-0.0190735	
0.413	-0.0163269	
0.414	-0.00656128	
0.415	0.0012207	
0.416	0.00793457	
0.417	0.0125122	
0.418	0.0164795	
0.419	0.0213623	
0.42	0.0215149	
0.421	0.0120544	
0.422	0.00366211	
0.423	0.00244141	
0.424	-0.00152588	
0.425	-0.00747681	
0.426	-0.0114441	
0.427	-0.0151062	
0.428	-0.0190735	
0.429	-0.0210571	
0.43	-0.0215149	
0.431	-0.0184631	
0.432	-0.0126648	
0.433	-0.00213623	
0.434	0.00228882	
0.435	0.00198364	
0.436	0.0115967	
0.437	0.0186157	
0.438	0.0154114	
0.439	0.0205994	
0.44	0.0222778	
0.441	0.0172424	
0.442	0.010376	
0.443	0.00946045	
0.444	0.00289917	
0.445	-0.0062561	
0.446	-0.00915527	
0.447	-0.0152588	
0.448	-0.0177002	
0.449	-0.0193787	
0.45	-0.0204468	
0.451	-0.0175476	
0.452	-0.0164795	
0.453	-0.0119019	
0.454	-0.00442505	
0.455	0.00167847	
0.456	0.00976562	
0.457	0.0151062	
0.458	0.0166321	
0.459	0.0177002	
0.46	0.0167847	
0.461	0.0157166	
0.462	0.0111389	
0.463	0.00656128	
0.464	0.000457764	
0.465	-0.00579834	
0.466	-0.0106812	
0.467	-0.0151062	
0.468	-0.0170898	
0.469	-0.0192261	
0.47	-0.0221252	
0.471	-0.0189209	
0.472	-0.0131226	
0.473	-0.00732422	
0.474	0.00183105	
0.475	0.00747681	
0.476	0.0115967	
0.477	0.0160217	
0.478	0.0202942	
0.479	0.0213623	
0.48	0.0202942	
0.481	0.0170898	
0.482	0.0125122	
0.483	0.00976562	
0.484	0.00427246	
0.485	-0.000305176	
0.486	-0.00701904	
0.487	-0.0140381	
0.488	-0.017395	
0.489	-0.020752	
0.49	-0.0204468	
0.491	-0.017395	
0.492	-0.0132751	
0.493	-0.00793457	
0.494	0.000762939	
0.495	0.0062561	
0.496	0.0108337	
0.497	0.0134277	
0.498	0.0126648	
0.499	0.0125122	
0.5	0.0125122	
0.501	0.0105286	
0.502	0.0114441	
0.503	0.0119019	
0.504	0.00564575	
0.505	0.00183105	
0.506	-0.00457764	
0.507	-0.0108337	
0.508	-0.0131226	
0.509	-0.0161743	
0.51	-0.0169373	
0.511	-0.0157166	
0.512	-0.0123596	
0.513	-0.00671387	
0.514	0.000610352	
0.515	0.00564575	
0.516	0.00915527	
0.517	0.0134277	
0.518	0.0146484	
0.519	0.0158691	
0.52	0.0169373	
0.521	0.0140381	
0.522	0.00991821	
0.523	0.0038147	
0.524	-0.00350952	
0.525	-0.00701904	
0.526	-0.0114441	
0.527	-0.0151062	
0.528	-0.0170898	
0.529	-0.0210571	
0.53	-0.0224304	
0.531	-0.0193787	
0.532	-0.0141907	
0.533	-0.00793457	
0.534	-0.00106812	
0.535	0.000305176	
0.536	0.00457764	
0.537	0.0102234	
0.538	0.0126648	
0.539	0.0178528	
0.54	0.0186157	
0.541	0.0140381	
0.542	0.0106812	
0.543	0.00762939	
0.544	0.00305176	
0.545	-0.000762939	
0.546	-0.00671387	
0.547	-0.0151062	
0.548	-0.0187683	
0.549	-0.0195312	
0.55	-0.0183105	
0.551	-0.0143433	
0.552	-0.00900269	
0.553	-0.00473022	
0.554	0.000457764	
0.555	0.00762939	
0.556	0.0146484	
0.557	0.0131226	
0.558	0.0115967	
0.559	0.0163269	
0.56	0.0177002	
0.561	0.017395	
0.562	0.014801	
0.563	0.00656128	
0.564	-0.00869751	
0.565	-0.0126648	
0.566	-0.0137329	
0.567	-0.0164795	
0.568	-0.0137329	
0.569	-0.0117493	
0.57	-0.0160217	
0.571	-0.0282288	
0.572	-0.0279236	
0.573	-0.0256348	
0.574	-0.0117493	
0.575	0.00106812	
0.576	0.0204468	
0.577	0.032196	
0.578	0.0170898	
0.579	0.00305176	
0.58	0.00595093	
0.581	0.00915527	
0.582	0.01297	
0.583	0.0178528	
0.584	0.0169373	
0.585	0.00228882	
0.586	-0.0120544	
0.587	-0.020752	
0.588	-0.0205994	
0.589	-0.0193787	
0.59	-0.0184631	
0.591	-0.0134277	
0.592	-0.0108337	
0.593	-0.00213623	
0.594	0.00762939	
0.595	0.0108337	
0.596	0.0115967	
0.597	0.0134277	
0.598	0.0143433	
0.599	0.0190735	
0.6	0.0231934	
0.601	0.0212097	
0.602	0.0167847	
0.603	0.0114441	
0.604	0.0050354	
0.605	-0.000457764	
0.606	-0.00640869	
0.607	-0.0126648	
0.608	-0.0135803	
0.609	-0.0163269	
0.61	-0.0177002	
0.611	-0.015564	
0.612	-0.0138855	
0.613	-0.00946045	
0.614	-0.00198364	
0.615	0.00152588	
0.616	0.00762939	
0.617	0.0161743	
0.618	0.0205994	
0.619	0.0247192	
0.62	0.0273132	
0.621	0.0234985	
0.622	0.0154114	
0.623	0.0109863	
0.624	0.00259399	
0.625	-0.00610352	
0.626	-0.0100708	
0.627	-0.01297	
0.628	-0.0119019	
0.629	-0.00823975	
0.63	-0.00762939	
0.631	-0.00900269	
0.632	-0.00854492	
0.633	-0.00595093	
0.634	-0.000305176	
0.635	0.00488281	
0.636	0.0125122	
0.637	0.0189209	
0.638	0.0184631	
0.639	0.0238037	
0.64	0.0247192	
0.641	0.0201416	
0.642	0.0146484	
0.643	0.0114441	
0.644	0.0038147	
0.645	-0.00244141	
0.646	-0.0111389	
0.647	-0.0152588	
0.648	-0.018158	
0.649	-0.0196838	
0.65	-0.0186157	
0.651	-0.0172424	
0.652	-0.0140381	
0.653	-0.00457764	
0.654	0.0050354	
0.655	0.0134277	
0.656	0.0221252	
0.657	0.0294495	
0.658	0.0279236	
0.659	0.0247192	
0.66	0.0204468	
0.661	0.0180054	
0.662	0.0141907	
0.663	0.0111389	
0.664	0.00640869	
0.665	0.00244141	
0.666	-0.00167847	
0.667	-0.00808716	
0.668	-0.0108337	
0.669	-0.0138855	
0.67	-0.0146484	
0.671	-0.0117493	
0.672	-0.00717163	
0.673	-0.00350952	
0.674	0.00457764	
0.675	0.00808716	
0.676	0.0143433	
0.677	0.0189209	
0.678	0.0186157	
0.679	0.0189209	
0.68	0.0212097	
0.681	0.0204468	
0.682	0.0163269	
0.683	0.0114441	
0.684	0.00457764	
0.685	0.0012207	
0.686	-0.00717163	
0.687	-0.0144958	
0.688	-0.0161743	
0.689	-0.0186157	
0.69	-0.0198364	
0.691	-0.0157166	
0.692	-0.0088501	
0.693	-0.00518799	
0.694	0.00305176	
0.695	0.00701904	
0.696	0.00915527	
0.697	0.0163269	
0.698	0.017395	
0.699	0.0178528	
0.7	0.0190735	
0.701	0.0160217	
0.702	0.0131226	
0.703	0.00976562	
0.704	0.0038147	
0.705	-0.00167847	
0.706	-0.00854492	
0.707	-0.0143433	
0.708	-0.018158	
0.709	-0.0192261	
0.71	-0.0189209	
0.711	-0.0201416	
0.712	-0.0132751	
0.713	-0.00778198	
0.714	-0.0012207	
0.715	0.00549316	
0.716	0.0114441	
0.717	0.0186157	
0.718	0.0196838	
0.719	0.0224304	
0.72	0.0221252	
0.721	0.0161743	
0.722	0.0125122	
0.723	0.00839233	
0.724	0.000305176	
0.725	-0.00411987	
0.726	-0.0109863	
0.727	-0.0192261	
0.728	-0.0195312	
0.729	-0.0177002	
0.73	-0.0164795	
0.731	-0.0140381	
0.732	-0.00900269	
0.733	-0.00549316	
0.734	-0.00198364	
0.735	0.00137329	
0.736	0.0105286	
0.737	0.0152588	
0.738	0.0164795	
0.739	0.0184631	
0.74	0.017395	
0.741	0.0160217	
0.742	0.0152588	
0.743	0.0108337	
0.744	0.00106812	
0.745	-0.0050354	
0.746	-0.0106812	
0.747	-0.0178528	
0.748	-0.0205994	
0.749	-0.0219727	
0.75	-0.0219727	
0.751	-0.0180054	
0.752	-0.0117493	
0.753	-0.00808716	
0.754	-0.00244141	
0.755	0.0050354	
0.756	0.0144958	
0.757	0.0184631	
0.758	0.0196838	
0.759	0.0219727	
0.76	0.0189209	
0.761	0.0184631	
0.762	0.0149536	
0.763	0.00793457	
0.764	-0.0012207	
0.765	-0.00808716	
0.766	-0.0126648	
0.767	-0.014801	
0.768	-0.0125122	
0.769	-0.0123596	
0.77	-0.0137329	
0.771	-0.0132751	
0.772	-0.0111389	
0.773	-0.00778198	
0.774	-0.000915527	
0.775	0.00564575	
0.776	0.0123596	
0.777	0.0149536	
0.778	0.0141907	
0.779	0.0213623	
0.78	0.0256348	
0.781	0.0166321	
