Time - Voltage_0	Piezo spanning  (Volt) - Voltage_0	
0	-0.114441	
0.001	-0.113831	
0.002	-0.114441	
0.003	-0.114899	
0.004	-0.115356	
0.005	-0.116272	
0.006	-0.114288	
0.007	-0.114288	
0.008	-0.113678	
0.009	-0.113525	
0.01	-0.113525	
0.011	-0.113525	
0.012	-0.113525	
0.013	-0.11322	
0.014	-0.113068	
0.015	-0.111084	
0.016	-0.111084	
0.017	-0.110168	
0.018	-0.110321	
0.019	-0.109711	
0.02	-0.108643	
0.021	-0.108032	
0.022	-0.107117	
0.023	-0.106812	
0.024	-0.106506	
0.025	-0.105591	
0.026	-0.104065	
0.027	-0.103302	
0.028	-0.101929	
0.029	-0.100555	
0.03	-0.0999451	
0.031	-0.0990295	
0.032	-0.0979614	
0.033	-0.0970459	
0.034	-0.0961304	
0.035	-0.093689	
0.036	-0.0926208	
0.037	-0.0912476	
0.038	-0.090332	
0.039	-0.0888062	
0.04	-0.0872803	
0.041	-0.0860596	
0.042	-0.0837708	
0.043	-0.0830078	
0.044	-0.0817871	
0.045	-0.0805664	
0.046	-0.0779724	
0.047	-0.0762939	
0.048	-0.0749207	
0.049	-0.0727844	
0.05	-0.0714111	
0.051	-0.0698853	
0.052	-0.0686646	
0.053	-0.0660706	
0.054	-0.0650024	
0.055	-0.0614929	
0.056	-0.0604248	
0.057	-0.0584412	
0.058	-0.0572205	
0.059	-0.0547791	
0.06	-0.052948	
0.061	-0.0502014	
0.062	-0.0486755	
0.063	-0.0474548	
0.064	-0.0453186	
0.065	-0.0437927	
0.066	-0.0404358	
0.067	-0.0386047	
0.068	-0.0361633	
0.069	-0.0340271	
0.07	-0.0328064	
0.071	-0.0305176	
0.072	-0.0286865	
0.073	-0.0263977	
0.074	-0.0242615	
0.075	-0.0212097	
0.076	-0.0192261	
0.077	-0.018158	
0.078	-0.0152588	
0.079	-0.01297	
0.08	-0.0108337	
0.081	-0.00854492	
0.082	-0.00579834	
0.083	-0.00411987	
0.084	-0.00228882	
0.085	-0.000915527	
0.086	0.00213623	
0.087	0.00473022	
0.088	0.00717163	
0.089	0.00900269	
0.09	0.0109863	
0.091	0.0134277	
0.092	0.0149536	
0.093	0.017395	
0.094	0.0196838	
0.095	0.0222778	
0.096	0.0241089	
0.097	0.0265503	
0.098	0.0283813	
0.099	0.0305176	
0.1	0.0326538	
0.101	0.0352478	
0.102	0.0372314	
0.103	0.0390625	
0.104	0.0402832	
0.105	0.0419617	
0.106	0.0440979	
0.107	0.0468445	
0.108	0.0488281	
0.109	0.0514221	
0.11	0.0527954	
0.111	0.0547791	
0.112	0.0564575	
0.113	0.0566101	
0.114	0.0598145	
0.115	0.0624084	
0.116	0.0645447	
0.117	0.0662231	
0.118	0.0672913	
0.119	0.0692749	
0.12	0.0712585	
0.121	0.0727844	
0.122	0.0747681	
0.123	0.0762939	
0.124	0.0769043	
0.125	0.078125	
0.126	0.080719	
0.127	0.0827026	
0.128	0.0837708	
0.129	0.0852966	
0.13	0.0868225	
0.131	0.087738	
0.132	0.0889587	
0.133	0.0901794	
0.134	0.0912476	
0.135	0.0927734	
0.136	0.0946045	
0.137	0.0959778	
0.138	0.0961304	
0.139	0.0975037	
0.14	0.0987244	
0.141	0.0997925	
0.142	0.100098	
0.143	0.101013	
0.144	0.101776	
0.145	0.102692	
0.146	0.103912	
0.147	0.10498	
0.148	0.106049	
0.149	0.104675	
0.15	0.106506	
0.151	0.106964	
0.152	0.107574	
0.153	0.108337	
0.154	0.108643	
0.155	0.110016	
0.156	0.109863	
0.157	0.110168	
0.158	0.110168	
0.159	0.110626	
0.16	0.111084	
0.161	0.111389	
0.162	0.111694	
0.163	0.111389	
0.164	0.110779	
0.165	0.110626	
0.166	0.111694	
0.167	0.111389	
0.168	0.111847	
0.169	0.111389	
0.17	0.111542	
0.171	0.110474	
0.172	0.109863	
0.173	0.109863	
0.174	0.109253	
0.175	0.109711	
0.176	0.108795	
0.177	0.10849	
0.178	0.107422	
0.179	0.107422	
0.18	0.106812	
0.181	0.106659	
0.182	0.106201	
0.183	0.104523	
0.184	0.103455	
0.185	0.101929	
0.186	0.102081	
0.187	0.101013	
0.188	0.100555	
0.189	0.100098	
0.19	0.0987244	
0.191	0.0976562	
0.192	0.0959778	
0.193	0.0949097	
0.194	0.0935364	
0.195	0.0938416	
0.196	0.0918579	
0.197	0.0904846	
0.198	0.0891113	
0.199	0.0878906	
0.2	0.0866699	
0.201	0.0846863	
0.202	0.0839233	
0.203	0.0823975	
0.204	0.0796509	
0.205	0.078125	
0.206	0.0775146	
0.207	0.0752258	
0.208	0.0747681	
0.209	0.0727844	
0.21	0.071106	
0.211	0.0691223	
0.212	0.0672913	
0.213	0.065155	
0.214	0.0630188	
0.215	0.062561	
0.216	0.0604248	
0.217	0.0585937	
0.218	0.0561523	
0.219	0.0547791	
0.22	0.0524902	
0.221	0.0506592	
0.222	0.0488281	
0.223	0.0471497	
0.224	0.0442505	
0.225	0.0422668	
0.226	0.0408936	
0.227	0.0387573	
0.228	0.0367737	
0.229	0.0349426	
0.23	0.0326538	
0.231	0.0302124	
0.232	0.0279236	
0.233	0.0256348	
0.234	0.0231934	
0.235	0.0221252	
0.236	0.0201416	
0.237	0.0178528	
0.238	0.0154114	
0.239	0.0131226	
0.24	0.0109863	
0.241	0.00946045	
0.242	0.00686646	
0.243	0.00442505	
0.244	0.00183105	
0.245	-0.00106812	
0.246	-0.00213623	
0.247	-0.00427246	
0.248	-0.00640869	
0.249	-0.00808716	
0.25	-0.0108337	
0.251	-0.01297	
0.252	-0.0158691	
0.253	-0.0178528	
0.254	-0.0202942	
0.255	-0.0213623	
0.256	-0.0236511	
0.257	-0.0259399	
0.258	-0.0286865	
0.259	-0.0305176	
0.26	-0.0325012	
0.261	-0.0343323	
0.262	-0.0363159	
0.263	-0.0390625	
0.264	-0.0415039	
0.265	-0.0444031	
0.266	-0.0448608	
0.267	-0.0468445	
0.268	-0.0491333	
0.269	-0.0511169	
0.27	-0.052948	
0.271	-0.0547791	
0.272	-0.0569153	
0.273	-0.0587463	
0.274	-0.0608826	
0.275	-0.0622559	
0.276	-0.0640869	
0.277	-0.0656128	
0.278	-0.0679016	
0.279	-0.0700378	
0.28	-0.0715637	
0.281	-0.0726318	
0.282	-0.0743103	
0.283	-0.0764465	
0.284	-0.0784302	
0.285	-0.080719	
0.286	-0.0817871	
0.287	-0.0828552	
0.288	-0.0840759	
0.289	-0.0856018	
0.29	-0.0871277	
0.291	-0.0886536	
0.292	-0.0901794	
0.293	-0.0920105	
0.294	-0.0930786	
0.295	-0.0938416	
0.296	-0.0950623	
0.297	-0.096283	
0.298	-0.0976562	
0.299	-0.0982666	
0.3	-0.0993347	
0.301	-0.100708	
0.302	-0.101624	
0.303	-0.102997	
0.304	-0.10437	
0.305	-0.106201	
0.306	-0.105896	
0.307	-0.106659	
0.308	-0.106812	
0.309	-0.107727	
0.31	-0.108643	
0.311	-0.109558	
0.312	-0.110321	
0.313	-0.111542	
0.314	-0.111237	
0.315	-0.111542	
0.316	-0.112	
0.317	-0.112305	
0.318	-0.112915	
0.319	-0.113678	
0.32	-0.113525	
0.321	-0.113831	
0.322	-0.114288	
0.323	-0.113831	
0.324	-0.114441	
0.325	-0.115204	
0.326	-0.114594	
0.327	-0.114441	
0.328	-0.114136	
0.329	-0.113831	
0.33	-0.113831	
0.331	-0.113983	
0.332	-0.114136	
0.333	-0.114136	
0.334	-0.113373	
0.335	-0.112457	
0.336	-0.112305	
0.337	-0.111847	
0.338	-0.111542	
0.339	-0.111084	
0.34	-0.110321	
0.341	-0.109558	
0.342	-0.108795	
0.343	-0.10849	
0.344	-0.107727	
0.345	-0.10788	
0.346	-0.106201	
0.347	-0.105438	
0.348	-0.104065	
0.349	-0.103149	
0.35	-0.102234	
0.351	-0.101929	
0.352	-0.101013	
0.353	-0.0996399	
0.354	-0.0984192	
0.355	-0.0964355	
0.356	-0.0959778	
0.357	-0.0949097	
0.358	-0.0939941	
0.359	-0.0917053	
0.36	-0.0904846	
0.361	-0.0891113	
0.362	-0.0875854	
0.363	-0.0866699	
0.364	-0.0856018	
0.365	-0.0843811	
0.366	-0.0820923	
0.367	-0.0805664	
0.368	-0.0785828	
0.369	-0.0770569	
0.37	-0.0753784	
0.371	-0.0741577	
0.372	-0.0726318	
0.373	-0.071106	
0.374	-0.0689697	
0.375	-0.0665283	
0.376	-0.065155	
0.377	-0.0630188	
0.378	-0.0613403	
0.379	-0.0593567	
0.38	-0.057373	
0.381	-0.0561523	
0.382	-0.0535583	
0.383	-0.0518799	
0.384	-0.0505066	
0.385	-0.0489807	
0.386	-0.0463867	
0.387	-0.0444031	
0.388	-0.0421143	
0.389	-0.0396729	
0.39	-0.0375366	
0.391	-0.0357056	
0.392	-0.0340271	
0.393	-0.0317383	
0.394	-0.0300598	
0.395	-0.0265503	
0.396	-0.0250244	
0.397	-0.022583	
0.398	-0.0205994	
0.399	-0.0186157	
0.4	-0.0164795	
0.401	-0.0138855	
0.402	-0.012207	
0.403	-0.00961304	
0.404	-0.00823975	
0.405	-0.00656128	
0.406	-0.00320435	
0.407	-0.000915527	
0.408	0.0012207	
0.409	0.00305176	
0.41	0.0062561	
0.411	0.00778198	
0.412	0.00946045	
0.413	0.0112915	
0.414	0.0134277	
0.415	0.017395	
0.416	0.0195312	
0.417	0.0210571	
0.418	0.022583	
0.419	0.0250244	
0.42	0.0274658	
0.421	0.0292969	
0.422	0.0317383	
0.423	0.0328064	
0.424	0.0354004	
0.425	0.0369263	
0.426	0.0396729	
0.427	0.0418091	
0.428	0.0440979	
0.429	0.0460815	
0.43	0.0474548	
0.431	0.0502014	
0.432	0.0506592	
0.433	0.0532532	
