Time - Voltage_0	Piezo spanning  (Volt) - Voltage_0	
0	0.0720215	
0.001	0.0698853	
0.002	0.0674438	
0.003	0.0653076	
0.004	0.062561	
0.005	0.0598145	
0.006	0.0575256	
0.007	0.0552368	
0.008	0.0543213	
0.009	0.0508118	
0.01	0.0476074	
0.011	0.0450134	
0.012	0.0424194	
0.013	0.0402832	
0.014	0.0379944	
0.015	0.0350952	
0.016	0.0320435	
0.017	0.0289917	
0.018	0.0256348	
0.019	0.0239563	
0.02	0.0210571	
0.021	0.0189209	
0.022	0.0158691	
0.023	0.0126648	
0.024	0.010376	
0.025	0.00595093	
0.026	0.00350952	
0.027	0.00152588	
0.028	-0.000610352	
0.029	-0.00350952	
0.03	-0.00686646	
0.031	-0.00976562	
0.032	-0.0126648	
0.033	-0.0157166	
0.034	-0.0178528	
0.035	-0.020752	
0.036	-0.0242615	
0.037	-0.0271606	
0.038	-0.0306702	
0.039	-0.0320435	
0.04	-0.0346375	
0.041	-0.0370789	
0.042	-0.039978	
0.043	-0.0427246	
0.044	-0.045929	
0.045	-0.0485229	
0.046	-0.0524902	
0.047	-0.0538635	
0.048	-0.0550842	
0.049	-0.0578308	
0.05	-0.0601196	
0.051	-0.0630188	
0.052	-0.0650024	
0.053	-0.0675964	
0.054	-0.0701904	
0.055	-0.0721741	
0.056	-0.0743103	
0.057	-0.0770569	
0.058	-0.0791931	
0.059	-0.0805664	
0.06	-0.0822449	
0.061	-0.0848389	
0.062	-0.0865173	
0.063	-0.0878906	
0.064	-0.0900269	
0.065	-0.0920105	
0.066	-0.093689	
0.067	-0.0947571	
0.068	-0.0958252	
0.069	-0.0973511	
0.07	-0.0985718	
0.071	-0.100555	
0.072	-0.101624	
0.073	-0.103149	
0.074	-0.10376	
0.075	-0.105438	
0.076	-0.106659	
0.077	-0.108032	
0.078	-0.1091	
0.079	-0.109253	
0.08	-0.109863	
0.081	-0.110168	
0.082	-0.111084	
0.083	-0.112	
0.084	-0.11261	
0.085	-0.113068	
0.086	-0.113373	
0.087	-0.11322	
0.088	-0.112305	
0.089	-0.113373	
0.09	-0.113831	
0.091	-0.113831	
0.092	-0.113525	
0.093	-0.113525	
0.094	-0.112762	
0.095	-0.112457	
0.096	-0.11261	
0.097	-0.112152	
0.098	-0.111847	
0.099	-0.110779	
0.1	-0.110016	
0.101	-0.1091	
0.102	-0.108643	
0.103	-0.107574	
0.104	-0.107269	
0.105	-0.106506	
0.106	-0.105133	
0.107	-0.104065	
0.108	-0.101929	
0.109	-0.101318	
0.11	-0.0997925	
0.111	-0.0993347	
0.112	-0.0968933	
0.113	-0.0956726	
0.114	-0.0938416	
0.115	-0.0921631	
0.116	-0.0906372	
0.117	-0.0891113	
0.118	-0.087738	
0.119	-0.0854492	
0.12	-0.0831604	
0.121	-0.080719	
0.122	-0.0787354	
0.123	-0.0772095	
0.124	-0.0752258	
0.125	-0.0730896	
0.126	-0.0712585	
0.127	-0.0682068	
0.128	-0.0650024	
0.129	-0.0634766	
0.13	-0.0610352	
0.131	-0.0592041	
0.132	-0.0564575	
0.133	-0.0537109	
0.134	-0.0512695	
0.135	-0.0488281	
0.136	-0.0468445	
0.137	-0.0450134	
0.138	-0.0418091	
0.139	-0.0384521	
0.14	-0.0361633	
0.141	-0.0328064	
0.142	-0.0302124	
0.143	-0.0276184	
0.144	-0.0250244	
0.145	-0.0221252	
0.146	-0.0195312	
0.147	-0.0172424	
0.148	-0.0123596	
0.149	-0.0108337	
0.15	-0.00747681	
0.151	-0.0050354	
0.152	-0.00228882	
0.153	0.000762939	
0.154	0.00335693	
0.155	0.00656128	
0.156	0.00869751	
0.157	0.0109863	
0.158	0.0138855	
0.159	0.017395	
0.16	0.0202942	
0.161	0.0233459	
0.162	0.0254822	
0.163	0.0288391	
0.164	0.0311279	
0.165	0.0334167	
0.166	0.0363159	
0.167	0.0393677	
0.168	0.0430298	
0.169	0.045166	
0.17	0.0474548	
0.171	0.0495911	
0.172	0.0521851	
0.173	0.0547791	
0.174	0.057373	
0.175	0.059967	
0.176	0.0617981	
0.177	0.0636292	
0.178	0.0654602	
0.179	0.0689697	
0.18	0.071106	
0.181	0.0738525	
0.182	0.0758362	
0.183	0.0772095	
0.184	0.0794983	
0.185	0.0810242	
0.186	0.08255	
0.187	0.0848389	
0.188	0.087738	
0.189	0.0889587	
0.19	0.0907898	
0.191	0.0917053	
0.192	0.0941467	
0.193	0.0953674	
0.194	0.0970459	
0.195	0.0987244	
0.196	0.0994873	
0.197	0.100403	
0.198	0.100555	
0.199	0.103302	
0.2	0.104523	
0.201	0.105743	
0.202	0.106354	
0.203	0.107422	
0.204	0.108032	
0.205	0.108795	
0.206	0.10849	
0.207	0.109558	
0.208	0.111389	
0.209	0.111084	
0.21	0.111694	
0.211	0.111847	
0.212	0.111542	
0.213	0.112457	
0.214	0.113068	
0.215	0.11261	
0.216	0.112457	
0.217	0.111694	
0.218	0.111237	
0.219	0.111389	
0.22	0.111542	
0.221	0.111084	
0.222	0.111084	
0.223	0.110474	
0.224	0.109253	
0.225	0.108643	
0.226	0.108032	
0.227	0.106964	
0.228	0.107117	
0.229	0.105743	
0.23	0.105133	
0.231	0.10376	
0.232	0.102386	
0.233	0.101624	
0.234	0.0997925	
0.235	0.098877	
0.236	0.0971985	
0.237	0.0953674	
0.238	0.0935364	
0.239	0.092926	
0.24	0.0914001	
0.241	0.090332	
0.242	0.0883484	
0.243	0.0862122	
0.244	0.0840759	
0.245	0.0814819	
0.246	0.0799561	
0.247	0.0778198	
0.248	0.0765991	
0.249	0.0741577	
0.25	0.0720215	
0.251	0.0697327	
0.252	0.0669861	
