Time - Voltage_0	Piezo spanning  (Volt) - Voltage_0	
0	-0.03479	
0.001	-0.0323486	
0.002	-0.0317383	
0.003	-0.0299072	
0.004	-0.0279236	
0.005	-0.0270081	
0.006	-0.0250244	
0.007	-0.0234985	
0.008	-0.0212097	
0.009	-0.0212097	
0.01	-0.0193787	
0.011	-0.0178528	
0.012	-0.0151062	
0.013	-0.0138855	
0.014	-0.0117493	
0.015	-0.0102234	
0.016	-0.00930786	
0.017	-0.00793457	
0.018	-0.00595093	
0.019	-0.00457764	
0.02	-0.00244141	
0.021	-0.000305176	
0.022	0.000915527	
0.023	0.00213623	
0.024	0.00396729	
0.025	0.00595093	
0.026	0.00732422	
0.027	0.00946045	
0.028	0.0109863	
0.029	0.0120544	
0.03	0.0123596	
0.031	0.0143433	
0.032	0.0169373	
0.033	0.0187683	
0.034	0.0204468	
0.035	0.0215149	
0.036	0.0236511	
0.037	0.0248718	
0.038	0.0253296	
0.039	0.0276184	
0.04	0.0296021	
0.041	0.0318909	
0.042	0.0332642	
0.043	0.0341797	
0.044	0.0360107	
0.045	0.0370789	
0.046	0.0390625	
0.047	0.040741	
0.048	0.0421143	
0.049	0.0434875	
0.05	0.0445557	
0.051	0.0460815	
0.052	0.0474548	
0.053	0.0495911	
0.054	0.0511169	
0.055	0.0526428	
0.056	0.0537109	
0.057	0.0550842	
0.058	0.0561523	
0.059	0.0567627	
0.06	0.0593567	
0.061	0.0614929	
0.062	0.0621033	
0.063	0.0634766	
0.064	0.0643921	
0.065	0.065918	
0.066	0.065918	
0.067	0.0683594	
0.068	0.0697327	
0.069	0.0701904	
0.07	0.0715637	
0.071	0.0726318	
0.072	0.0746155	
0.073	0.0756836	
0.074	0.0770569	
0.075	0.078125	
0.076	0.0790405	
0.077	0.0799561	
0.078	0.080719	
0.079	0.0819397	
0.08	0.083313	
0.081	0.0846863	
0.082	0.0856018	
0.083	0.0869751	
0.084	0.0878906	
0.085	0.0891113	
0.086	0.0897217	
0.087	0.0909424	
0.088	0.091095	
0.089	0.0921631	
0.09	0.0930786	
0.091	0.0935364	
0.092	0.0947571	
0.093	0.0956726	
0.094	0.0970459	
0.095	0.0968933	
0.096	0.098114	
0.097	0.0987244	
0.098	0.098877	
0.099	0.0994873	
0.1	0.100403	
0.101	0.102081	
0.102	0.100861	
0.103	0.102234	
0.104	0.102844	
0.105	0.104218	
0.106	0.10437	
0.107	0.105286	
0.108	0.105438	
0.109	0.105438	
0.11	0.105743	
0.111	0.105743	
0.112	0.107117	
0.113	0.10788	
0.114	0.10788	
0.115	0.108643	
0.116	0.108795	
0.117	0.108185	
0.118	0.10849	
0.119	0.108643	
0.12	0.109558	
0.121	0.110474	
0.122	0.110016	
0.123	0.110168	
0.124	0.109406	
0.125	0.110474	
0.126	0.110931	
0.127	0.111084	
0.128	0.110474	
0.129	0.110168	
0.13	0.110016	
0.131	0.109406	
0.132	0.110931	
0.133	0.110016	
0.134	0.110626	
0.135	0.110321	
0.136	0.109863	
0.137	0.109558	
0.138	0.1091	
0.139	0.108337	
0.14	0.108948	
0.141	0.109711	
0.142	0.10849	
0.143	0.108032	
0.144	0.107574	
0.145	0.107574	
0.146	0.106812	
0.147	0.106812	
0.148	0.106354	
0.149	0.105591	
0.15	0.104675	
0.151	0.103302	
0.152	0.10437	
0.153	0.104065	
0.154	0.103302	
0.155	0.102692	
0.156	0.101776	
0.157	0.101166	
0.158	0.10025	
0.159	0.0999451	
0.16	0.098877	
0.161	0.098877	
0.162	0.0979614	
0.163	0.0978088	
0.164	0.096283	
0.165	0.0956726	
0.166	0.0949097	
0.167	0.0938416	
0.168	0.0930786	
0.169	0.0920105	
0.17	0.090332	
0.171	0.0888062	
0.172	0.0888062	
0.173	0.088501	
0.174	0.0875854	
0.175	0.0862122	
0.176	0.0852966	
0.177	0.0840759	
0.178	0.08255	
0.179	0.0816345	
0.18	0.0805664	
0.181	0.0805664	
0.182	0.0784302	
0.183	0.0778198	
0.184	0.0759888	
0.185	0.0752258	
0.186	0.0741577	
0.187	0.0732422	
0.188	0.0717163	
0.189	0.0706482	
0.19	0.0691223	
0.191	0.0671387	
0.192	0.0666809	
0.193	0.0654602	
0.194	0.0642395	
0.195	0.0627136	
0.196	0.0608826	
0.197	0.0598145	
0.198	0.0582886	
0.199	0.0564575	
0.2	0.0552368	
0.201	0.0549316	
0.202	0.0537109	
0.203	0.0512695	
0.204	0.0502014	
0.205	0.0488281	
0.206	0.0473022	
0.207	0.0463867	
0.208	0.0448608	
0.209	0.0427246	
0.21	0.0404358	
0.211	0.0387573	
0.212	0.0386047	
0.213	0.0372314	
0.214	0.0358582	
0.215	0.0340271	
0.216	0.0323486	
0.217	0.0302124	
0.218	0.0282288	
0.219	0.0268555	
0.22	0.0253296	
0.221	0.0250244	
0.222	0.0224304	
0.223	0.0212097	
0.224	0.019989	
0.225	0.018158	
0.226	0.0161743	
0.227	0.0151062	
0.228	0.0132751	
0.229	0.0114441	
0.23	0.00915527	
0.231	0.00732422	
0.232	0.0062561	
0.233	0.00473022	
0.234	0.00366211	
0.235	0.00152588	
0.236	0	
0.237	-0.00183105	
0.238	-0.00350952	
0.239	-0.00579834	
0.24	-0.00656128	
0.241	-0.00732422	
0.242	-0.00915527	
0.243	-0.0112915	
0.244	-0.0128174	
0.245	-0.0146484	
0.246	-0.0161743	
0.247	-0.0180054	
0.248	-0.0190735	
0.249	-0.0210571	
0.25	-0.0231934	
0.251	-0.0254822	
0.252	-0.0257874	
0.253	-0.0268555	
0.254	-0.0291443	
0.255	-0.0305176	
0.256	-0.0318909	
0.257	-0.0338745	
0.258	-0.0354004	
0.259	-0.0376892	
0.26	-0.0390625	
0.261	-0.0389099	
0.262	-0.0415039	
0.263	-0.042572	
0.264	-0.0450134	
0.265	-0.0462341	
0.266	-0.0473022	
0.267	-0.0488281	
0.268	-0.0505066	
0.269	-0.0521851	
0.27	-0.0541687	
0.271	-0.0559998	
0.272	-0.0566101	
0.273	-0.0576782	
0.274	-0.0588989	
0.275	-0.0608826	
0.276	-0.0617981	
0.277	-0.0640869	
0.278	-0.0656128	
0.279	-0.0665283	
0.28	-0.0675964	
0.281	-0.0679016	
0.282	-0.0698853	
0.283	-0.0718689	
0.284	-0.0726318	
0.285	-0.0741577	
0.286	-0.0753784	
0.287	-0.0762939	
0.288	-0.0776672	
0.289	-0.0793457	
0.29	-0.0811768	
0.291	-0.0827026	
0.292	-0.0828552	
0.293	-0.0834656	
0.294	-0.0845337	
0.295	-0.085907	
0.296	-0.0869751	
0.297	-0.087738	
0.298	-0.0900269	
0.299	-0.0904846	
0.3	-0.0914001	
0.301	-0.0917053	
0.302	-0.092926	
0.303	-0.0939941	
0.304	-0.09552	
0.305	-0.0956726	
0.306	-0.0968933	
0.307	-0.0976562	
0.308	-0.0984192	
0.309	-0.0996399	
0.31	-0.101013	
0.311	-0.102386	
0.312	-0.101318	
0.313	-0.102997	
0.314	-0.103149	
0.315	-0.104065	
0.316	-0.10498	
0.317	-0.105896	
0.318	-0.106506	
0.319	-0.107422	
0.32	-0.108185	
0.321	-0.107269	
0.322	-0.10849	
0.323	-0.109253	
0.324	-0.110016	
0.325	-0.110321	
0.326	-0.111084	
0.327	-0.110779	
0.328	-0.111694	
0.329	-0.112	
0.33	-0.112915	
0.331	-0.113831	
0.332	-0.113068	
0.333	-0.112915	
0.334	-0.113525	
0.335	-0.113678	
0.336	-0.114288	
0.337	-0.114288	
0.338	-0.115204	
0.339	-0.115204	
0.34	-0.115509	
0.341	-0.114899	
0.342	-0.115204	
0.343	-0.115356	
0.344	-0.115509	
0.345	-0.115814	
0.346	-0.115509	
0.347	-0.115967	
0.348	-0.115051	
0.349	-0.115204	
0.35	-0.115509	
0.351	-0.116272	
0.352	-0.115051	
0.353	-0.114746	
0.354	-0.114136	
0.355	-0.114441	
0.356	-0.114288	
0.357	-0.114594	
0.358	-0.114594	
0.359	-0.113983	
0.36	-0.113831	
0.361	-0.112	
0.362	-0.112915	
0.363	-0.112	
0.364	-0.112	
0.365	-0.111542	
0.366	-0.110626	
0.367	-0.109863	
0.368	-0.1091	
0.369	-0.1091	
0.37	-0.109558	
0.371	-0.1091	
0.372	-0.107727	
0.373	-0.107117	
0.374	-0.106049	
0.375	-0.105591	
0.376	-0.105591	
0.377	-0.104675	
0.378	-0.104065	
0.379	-0.103302	
0.38	-0.102539	
0.381	-0.100403	
0.382	-0.100555	
0.383	-0.100403	
0.384	-0.0985718	
0.385	-0.0982666	
0.386	-0.0968933	
0.387	-0.0961304	
0.388	-0.0950623	
0.389	-0.0941467	
0.39	-0.093689	
0.391	-0.0938416	
0.392	-0.0917053	
0.393	-0.0906372	
0.394	-0.0895691	
0.395	-0.0883484	
0.396	-0.0871277	
0.397	-0.0863647	
0.398	-0.0857544	
0.399	-0.0843811	
0.4	-0.0831604	
0.401	-0.0811768	
0.402	-0.0805664	
0.403	-0.0793457	
0.404	-0.0782776	
0.405	-0.0762939	
0.406	-0.0756836	
0.407	-0.0741577	
0.408	-0.072937	
0.409	-0.0717163	
0.41	-0.0708008	
0.411	-0.070343	
0.412	-0.0679016	
0.413	-0.0666809	
0.414	-0.065155	
0.415	-0.0634766	
0.416	-0.062561	
0.417	-0.0613403	
0.418	-0.0601196	
0.419	-0.0598145	
0.42	-0.0567627	
0.421	-0.0550842	
0.422	-0.0538635	
0.423	-0.0523376	
0.424	-0.0512695	
0.425	-0.0497437	
0.426	-0.0480652	
0.427	-0.0466919	
