Time - Voltage_0	Piezo spanning  (Volt) - Voltage_0	
0	-0.1091	
0.001	-0.109253	
0.002	-0.109253	
0.003	-0.109406	
0.004	-0.1091	
0.005	-0.108795	
0.006	-0.108948	
0.007	-0.108948	
0.008	-0.108185	
0.009	-0.108948	
0.01	-0.109253	
0.011	-0.108185	
0.012	-0.108337	
0.013	-0.108337	
0.014	-0.107422	
0.015	-0.107422	
0.016	-0.107727	
0.017	-0.10788	
0.018	-0.107727	
0.019	-0.107574	
0.02	-0.106201	
0.021	-0.106964	
0.022	-0.106506	
0.023	-0.106506	
0.024	-0.106506	
0.025	-0.106506	
0.026	-0.106201	
0.027	-0.106506	
0.028	-0.105743	
0.029	-0.106049	
0.03	-0.106354	
0.031	-0.105743	
0.032	-0.105286	
0.033	-0.10498	
0.034	-0.105591	
0.035	-0.10437	
0.036	-0.10498	
0.037	-0.104675	
0.038	-0.104675	
0.039	-0.104828	
0.04	-0.103912	
0.041	-0.103607	
0.042	-0.10376	
0.043	-0.10376	
0.044	-0.103302	
0.045	-0.103455	
0.046	-0.102844	
0.047	-0.102692	
0.048	-0.102692	
0.049	-0.102844	
0.05	-0.103149	
0.051	-0.102386	
0.052	-0.102234	
0.053	-0.101929	
0.054	-0.101624	
0.055	-0.101166	
0.056	-0.101013	
0.057	-0.101776	
0.058	-0.101624	
0.059	-0.101471	
0.06	-0.100403	
0.061	-0.100708	
0.062	-0.100403	
0.063	-0.100861	
0.064	-0.0999451	
0.065	-0.10025	
0.066	-0.0994873	
0.067	-0.0991821	
0.068	-0.0991821	
0.069	-0.0991821	
0.07	-0.101013	
0.071	-0.0987244	
0.072	-0.0993347	
0.073	-0.0985718	
0.074	-0.0982666	
0.075	-0.0979614	
0.076	-0.098114	
0.077	-0.0985718	
0.078	-0.098877	
0.079	-0.0978088	
0.08	-0.0973511	
0.081	-0.0971985	
0.082	-0.0971985	
0.083	-0.0964355	
0.084	-0.0967407	
0.085	-0.0968933	
0.086	-0.0958252	
0.087	-0.0961304	
0.088	-0.09552	
0.089	-0.0958252	
0.09	-0.0967407	
0.091	-0.09552	
0.092	-0.0946045	
0.093	-0.0949097	
0.094	-0.0947571	
0.095	-0.0946045	
0.096	-0.0941467	
0.097	-0.0942993	
0.098	-0.0950623	
0.099	-0.0949097	
0.1	-0.0939941	
0.101	-0.0933838	
0.102	-0.0932312	
0.103	-0.0930786	
0.104	-0.0930786	
0.105	-0.0926208	
0.106	-0.0933838	
0.107	-0.0914001	
0.108	-0.0923157	
0.109	-0.0920105	
0.11	-0.0926208	
0.111	-0.0914001	
0.112	-0.0917053	
0.113	-0.0909424	
0.114	-0.0915527	
0.115	-0.0909424	
0.116	-0.090332	
0.117	-0.0909424	
0.118	-0.0907898	
0.119	-0.090332	
0.12	-0.0897217	
0.121	-0.090332	
0.122	-0.0889587	
0.123	-0.0895691	
0.124	-0.0891113	
0.125	-0.0891113	
0.126	-0.0886536	
0.127	-0.0878906	
0.128	-0.0878906	
0.129	-0.0888062	
0.13	-0.0888062	
0.131	-0.0878906	
0.132	-0.0875854	
0.133	-0.0874329	
0.134	-0.0866699	
0.135	-0.0872803	
0.136	-0.0869751	
0.137	-0.0868225	
0.138	-0.0869751	
0.139	-0.0862122	
0.14	-0.0856018	
0.141	-0.0852966	
0.142	-0.085907	
0.143	-0.0852966	
0.144	-0.0846863	
0.145	-0.0849915	
0.146	-0.0846863	
0.147	-0.0842285	
0.148	-0.0842285	
0.149	-0.0842285	
0.15	-0.085144	
0.151	-0.0834656	
0.152	-0.083313	
0.153	-0.0830078	
0.154	-0.0828552	
0.155	-0.08255	
0.156	-0.08255	
0.157	-0.0828552	
0.158	-0.0823975	
0.159	-0.0820923	
0.16	-0.0814819	
0.161	-0.0813293	
0.162	-0.0814819	
0.163	-0.0808716	
0.164	-0.0804138	
0.165	-0.0805664	
0.166	-0.0802612	
0.167	-0.0796509	
0.168	-0.0801086	
0.169	-0.0796509	
0.17	-0.0804138	
0.171	-0.0794983	
0.172	-0.0791931	
0.173	-0.0782776	
0.174	-0.078125	
0.175	-0.0784302	
0.176	-0.078125	
0.177	-0.0778198	
0.178	-0.0791931	
0.179	-0.0773621	
0.18	-0.0772095	
0.181	-0.0770569	
0.182	-0.0765991	
0.183	-0.0769043	
0.184	-0.0767517	
0.185	-0.0761414	
0.186	-0.0762939	
0.187	-0.0752258	
0.188	-0.0753784	
0.189	-0.0752258	
0.19	-0.0759888	
0.191	-0.0747681	
0.192	-0.0746155	
0.193	-0.0744629	
0.194	-0.0733948	
0.195	-0.0738525	
0.196	-0.0735474	
0.197	-0.0732422	
0.198	-0.0737	
0.199	-0.0732422	
0.2	-0.0712585	
0.201	-0.0721741	
0.202	-0.0718689	
0.203	-0.0717163	
0.204	-0.0714111	
0.205	-0.0712585	
0.206	-0.0706482	
0.207	-0.0712585	
0.208	-0.070343	
0.209	-0.0708008	
0.21	-0.0714111	
0.211	-0.0704956	
0.212	-0.0700378	
0.213	-0.0689697	
0.214	-0.0700378	
0.215	-0.0694275	
0.216	-0.0688171	
0.217	-0.068512	
0.218	-0.0689697	
0.219	-0.0686646	
0.22	-0.0675964	
0.221	-0.0674438	
0.222	-0.0672913	
0.223	-0.0672913	
0.224	-0.0669861	
0.225	-0.0669861	
0.226	-0.0663757	
0.227	-0.0656128	
0.228	-0.065918	
0.229	-0.0665283	
0.23	-0.0665283	
0.231	-0.0646973	
0.232	-0.0646973	
0.233	-0.0643921	
0.234	-0.0643921	
0.235	-0.0639343	
0.236	-0.0642395	
0.237	-0.0639343	
0.238	-0.0637817	
0.239	-0.0636292	
0.24	-0.0627136	
