Time - Voltage_0	Piezo spanning  (Volt) - Voltage_0	
0	-0.0248718	
0.001	-0.027771	
0.002	-0.0300598	
0.003	-0.032959	
0.004	-0.0372314	
0.005	-0.0393677	
0.006	-0.0418091	
0.007	-0.0436401	
0.008	-0.0462341	
0.009	-0.0482178	
0.01	-0.0506592	
0.011	-0.0535583	
0.012	-0.0566101	
0.013	-0.0587463	
0.014	-0.0608826	
0.015	-0.0631714	
0.016	-0.0646973	
0.017	-0.067749	
0.018	-0.0697327	
0.019	-0.072937	
0.02	-0.0744629	
0.021	-0.0764465	
0.022	-0.078125	
0.023	-0.0794983	
0.024	-0.0819397	
0.025	-0.0848389	
0.026	-0.0872803	
0.027	-0.0874329	
0.028	-0.0894165	
0.029	-0.0909424	
0.03	-0.0923157	
0.031	-0.0941467	
0.032	-0.0961304	
0.033	-0.0982666	
0.034	-0.0990295	
0.035	-0.100555	
0.036	-0.100861	
0.037	-0.102692	
0.038	-0.103607	
0.039	-0.105133	
0.04	-0.107727	
0.041	-0.107117	
0.042	-0.107574	
0.043	-0.108337	
0.044	-0.109406	
0.045	-0.110321	
0.046	-0.111847	
0.047	-0.111542	
0.048	-0.112305	
0.049	-0.112305	
0.05	-0.112915	
0.051	-0.112762	
0.052	-0.113373	
0.053	-0.114136	
0.054	-0.114441	
0.055	-0.114746	
0.056	-0.113068	
0.057	-0.113831	
0.058	-0.113525	
0.059	-0.113525	
0.06	-0.112762	
0.061	-0.112762	
0.062	-0.112457	
0.063	-0.111084	
0.064	-0.111542	
0.065	-0.110931	
0.066	-0.110779	
0.067	-0.108948	
0.068	-0.108185	
0.069	-0.107422	
0.07	-0.106354	
0.071	-0.105286	
0.072	-0.104218	
0.073	-0.103607	
0.074	-0.102539	
0.075	-0.100861	
0.076	-0.0999451	
0.077	-0.0976562	
0.078	-0.0961304	
0.079	-0.0952148	
0.08	-0.0930786	
0.081	-0.0918579	
0.082	-0.0897217	
0.083	-0.087738	
0.084	-0.0871277	
0.085	-0.0849915	
0.086	-0.0836182	
0.087	-0.0811768	
0.088	-0.0785828	
0.089	-0.0764465	
0.09	-0.0749207	
0.091	-0.0730896	
0.092	-0.0709534	
0.093	-0.0686646	
0.094	-0.0663757	
0.095	-0.0645447	
0.096	-0.06073	
0.097	-0.0588989	
0.098	-0.0572205	
0.099	-0.0550842	
0.1	-0.0520325	
0.101	-0.0495911	
0.102	-0.0469971	
0.103	-0.0439453	
0.104	-0.0421143	
0.105	-0.039978	
0.106	-0.0372314	
0.107	-0.0340271	
0.108	-0.0311279	
0.109	-0.0283813	
0.11	-0.0256348	
0.111	-0.0231934	
0.112	-0.020752	
0.113	-0.0186157	
0.114	-0.0160217	
0.115	-0.0125122	
0.116	-0.00915527	
0.117	-0.00656128	
0.118	-0.00396729	
0.119	-0.00137329	
0.12	0.000915527	
0.121	0.00442505	
0.122	0.00762939	
0.123	0.00991821	
0.124	0.0126648	
0.125	0.0146484	
0.126	0.0166321	
0.127	0.020752	
0.128	0.0227356	
0.129	0.0262451	
0.13	0.0289917	
0.131	0.0312805	
0.132	0.0340271	
0.133	0.0363159	
0.134	0.0384521	
0.135	0.0415039	
0.136	0.0448608	
0.137	0.0471497	
0.138	0.0497437	
0.139	0.0515747	
0.14	0.0544739	
0.141	0.0564575	
0.142	0.0595093	
0.143	0.0617981	
0.144	0.0637817	
0.145	0.0656128	
0.146	0.0671387	
0.147	0.0701904	
0.148	0.0724792	
0.149	0.0747681	
0.15	0.0772095	
0.151	0.0785828	
0.152	0.0808716	
0.153	0.0817871	
0.154	0.0839233	
0.155	0.0857544	
0.156	0.088501	
0.157	0.0894165	
0.158	0.0915527	
0.159	0.0924683	
0.16	0.0942993	
0.161	0.0959778	
0.162	0.0975037	
0.163	0.0993347	
0.164	0.0999451	
0.165	0.100403	
0.166	0.101013	
0.167	0.103302	
0.168	0.10437	
0.169	0.106049	
0.17	0.105743	
0.171	0.107574	
0.172	0.107727	
0.173	0.108643	
0.174	0.109253	
0.175	0.109253	
0.176	0.111237	
0.177	0.110779	
0.178	0.111694	
0.179	0.111542	
0.18	0.111847	
0.181	0.112152	
0.182	0.112305	
0.183	0.11261	
0.184	0.112152	
0.185	0.111847	
0.186	0.110931	
0.187	0.111847	
0.188	0.111847	
0.189	0.111542	
0.19	0.111084	
0.191	0.110779	
0.192	0.109863	
0.193	0.108795	
0.194	0.108185	
0.195	0.107422	
0.196	0.107574	
0.197	0.106354	
0.198	0.105286	
0.199	0.103912	
0.2	0.102844	
0.201	0.101929	
0.202	0.101013	
0.203	0.0996399	
0.204	0.0985718	
0.205	0.0965881	
0.206	0.0942993	
0.207	0.0942993	
0.208	0.0924683	
0.209	0.0909424	
0.21	0.0894165	
0.211	0.087738	
