Time - Voltage_0	Piezo spanning  (Volt) - Voltage_0	
0	-0.0869751	
0.001	-0.0865173	
0.002	-0.0849915	
0.003	-0.0856018	
0.004	-0.0849915	
0.005	-0.0846863	
0.006	-0.085144	
0.007	-0.0842285	
0.008	-0.0837708	
0.009	-0.0840759	
0.01	-0.0842285	
0.011	-0.0842285	
0.012	-0.0843811	
0.013	-0.0830078	
0.014	-0.0830078	
0.015	-0.0820923	
0.016	-0.0823975	
0.017	-0.0820923	
0.018	-0.0817871	
0.019	-0.0819397	
0.02	-0.0820923	
0.021	-0.0814819	
0.022	-0.0798035	
0.023	-0.0801086	
0.024	-0.0798035	
0.025	-0.0798035	
0.026	-0.0793457	
0.027	-0.0793457	
0.028	-0.0778198	
0.029	-0.0782776	
0.03	-0.0784302	
0.031	-0.0782776	
0.032	-0.0790405	
0.033	-0.0776672	
0.034	-0.0770569	
0.035	-0.0770569	
0.036	-0.0769043	
0.037	-0.0759888	
0.038	-0.0762939	
0.039	-0.0759888	
0.04	-0.0762939	
0.041	-0.075531	
0.042	-0.0744629	
0.043	-0.0738525	
0.044	-0.0738525	
0.045	-0.0740051	
0.046	-0.0737	
0.047	-0.0732422	
0.048	-0.0730896	
0.049	-0.072937	
0.05	-0.0730896	
0.051	-0.0727844	
0.052	-0.0727844	
0.053	-0.0720215	
0.054	-0.0715637	
0.055	-0.071106	
0.056	-0.0708008	
0.057	-0.0712585	
0.058	-0.0706482	
0.059	-0.0708008	
0.06	-0.0695801	
0.061	-0.0694275	
0.062	-0.068512	
0.063	-0.0686646	
0.064	-0.0674438	
0.065	-0.0682068	
0.066	-0.0680542	
0.067	-0.0671387	
0.068	-0.0666809	
0.069	-0.0665283	
0.07	-0.0666809	
0.071	-0.0671387	
0.072	-0.0671387	
0.073	-0.0657654	
0.074	-0.0653076	
0.075	-0.0648499	
0.076	-0.0642395	
0.077	-0.0643921	
0.078	-0.0654602	
0.079	-0.0636292	
0.08	-0.0643921	
0.081	-0.0634766	
0.082	-0.0616455	
0.083	-0.0627136	
0.084	-0.0621033	
0.085	-0.0621033	
0.086	-0.0621033	
0.087	-0.0616455	
0.088	-0.0604248	
0.089	-0.06073	
0.09	-0.0602722	
0.091	-0.0605774	
0.092	-0.06073	
0.093	-0.059967	
0.094	-0.0587463	
0.095	-0.0582886	
0.096	-0.0582886	
0.097	-0.058136	
0.098	-0.0579834	
0.099	-0.0582886	
0.1	-0.0570679	
0.101	-0.057373	
0.102	-0.0553894	
0.103	-0.0566101	
0.104	-0.0559998	
0.105	-0.0558472	
0.106	-0.0556946	
0.107	-0.0558472	
0.108	-0.0541687	
0.109	-0.0544739	
0.11	-0.0543213	
0.111	-0.0541687	
0.112	-0.0550842	
0.113	-0.0534058	
0.114	-0.0540161	
0.115	-0.0517273	
0.116	-0.0520325	
0.117	-0.0514221	
0.118	-0.0515747	
0.119	-0.0518799	
0.12	-0.0515747	
0.121	-0.0506592	
0.122	-0.0497437	
0.123	-0.0494385	
0.124	-0.0494385	
0.125	-0.0495911	
0.126	-0.0488281	
0.127	-0.0485229	
0.128	-0.0480652	
0.129	-0.0479126	
0.13	-0.0474548	
0.131	-0.0476074	
