Time - Voltage	Piezo spanning  (Volt) - Voltage	
0.611	0.0624084	
0.612	0.0192261	
0.613	-0.0267029	
0.614	-0.0697327	
0.615	-0.112305	
0.616	-0.150604	
0.617	-0.186157	
0.618	-0.217285	
0.619	-0.243225	
0.62	-0.263519	
0.621	-0.27771	
0.622	-0.284424	
0.623	-0.282898	
0.624	-0.275879	
0.625	-0.262146	
0.626	-0.241699	
0.627	-0.214844	
0.628	-0.184784	
0.629	-0.1474	
0.63	-0.10849	
0.631	-0.0668335	
0.632	-0.0227356	
0.633	0.0213623	
0.634	0.0648499	
0.635	0.107422	
0.636	0.146637	
0.637	0.183411	
0.638	0.21347	
0.639	0.239868	
0.64	0.259399	
0.641	0.272827	
0.642	0.279541	
0.643	0.278778	
0.644	0.272522	
0.645	0.258331	
0.646	0.238495	
0.647	0.210571	
0.648	0.180206	
0.649	0.144348	
0.65	0.105133	
0.651	0.062561	
0.652	0.0180054	
0.653	-0.0259399	
0.654	-0.0701904	
0.655	-0.111694	
0.656	-0.151367	
0.657	-0.185852	
0.658	-0.216217	
0.659	-0.243073	
0.66	-0.263062	
0.661	-0.277863	
0.662	-0.284271	
0.663	-0.282288	
0.664	-0.276184	
0.665	-0.261383	
0.666	-0.240936	
0.667	-0.215454	
0.668	-0.185089	
0.669	-0.147858	
0.67	-0.1091	
0.671	-0.0657654	
0.672	-0.0216675	
0.673	0.019989	
0.674	0.0653076	
0.675	0.106812	
0.676	0.146484	
0.677	0.183105	
0.678	0.213013	
0.679	0.239258	
0.68	0.258942	
0.681	0.27298	
0.682	0.279388	
0.683	0.279846	
0.684	0.272827	
0.685	0.258179	
0.686	0.23819	
0.687	0.210571	
0.688	0.180511	
0.689	0.143585	
0.69	0.104828	
0.691	0.0624084	
0.692	0.0186157	
0.693	-0.0257874	
0.694	-0.0695801	
0.695	-0.112152	
0.696	-0.151062	
0.697	-0.185852	
0.698	-0.217133	
0.699	-0.243378	
0.7	-0.263672	
0.701	-0.2771	
0.702	-0.283203	
0.703	-0.283356	
0.704	-0.275116	
0.705	-0.261688	
0.706	-0.241089	
0.707	-0.214996	
0.708	-0.185089	
0.709	-0.147858	
0.71	-0.109406	
0.711	-0.0663757	
0.712	-0.0222778	
0.713	0.0202942	
0.714	0.0650024	
0.715	0.10788	
0.716	0.14679	
0.717	0.182953	
0.718	0.214233	
0.719	0.240479	
0.72	0.259399	
0.721	0.272827	
0.722	0.280457	
0.723	0.279083	
0.724	0.272675	
0.725	0.258789	
0.726	0.238037	
0.727	0.210571	
0.728	0.180206	
0.729	0.144196	
0.73	0.104675	
0.731	0.0630188	
0.732	0.0184631	
0.733	-0.0260925	
0.734	-0.0694275	
0.735	-0.112152	
0.736	-0.150452	
0.737	-0.184174	
0.738	-0.217133	
0.739	-0.24353	
0.74	-0.263367	
0.741	-0.276642	
0.742	-0.284424	
0.743	-0.282898	
0.744	-0.275574	
0.745	-0.261536	
0.746	-0.240936	
0.747	-0.216064	
0.748	-0.185089	
0.749	-0.147858	
0.75	-0.1091	
0.751	-0.0666809	
0.752	-0.0222778	
0.753	0.0205994	
0.754	0.0653076	
0.755	0.107574	
0.756	0.146179	
0.757	0.183105	
0.758	0.214539	
0.759	0.239868	
0.76	0.259094	
0.761	0.272675	
0.762	0.279541	
0.763	0.279694	
0.764	0.273437	
0.765	0.257874	
0.766	0.238342	
0.767	0.210724	
0.768	0.180206	
0.769	0.143585	
0.77	0.105133	
0.771	0.0631714	
0.772	0.0170898	
0.773	-0.0254822	
0.774	-0.0697327	
0.775	-0.111694	
0.776	-0.150299	
0.777	-0.185852	
0.778	-0.216675	
0.779	-0.243225	
0.78	-0.263519	
0.781	-0.277557	
0.782	-0.284119	
0.783	-0.282898	
0.784	-0.276184	
0.785	-0.261841	
0.786	-0.242004	
0.787	-0.215607	
0.788	-0.184326	
0.789	-0.147858	
0.79	-0.108795	
0.791	-0.0671387	
0.792	-0.0222778	
0.793	0.0213623	
0.794	0.0654602	
0.795	0.107117	
0.796	0.146637	
0.797	0.182495	
0.798	0.214081	
0.799	0.240021	
0.8	0.259399	
0.801	0.272522	
0.802	0.279999	
0.803	0.279999	
0.804	0.273437	
0.805	0.258484	
0.806	0.238342	
0.807	0.211182	
0.808	0.179901	
0.809	0.14328	
0.81	0.106049	
0.811	0.0627136	
0.812	0.0175476	
0.813	-0.0254822	
0.814	-0.0704956	
0.815	-0.111847	
0.816	-0.151215	
0.817	-0.185852	
0.818	-0.217133	
0.819	-0.243073	
0.82	-0.263519	
0.821	-0.277863	
0.822	-0.284424	
0.823	-0.282898	
0.824	-0.275116	
0.825	-0.261536	
0.826	-0.241241	
0.827	-0.215454	
0.828	-0.184631	
0.829	-0.147858	
0.83	-0.10788	
0.831	-0.0662231	
0.832	-0.0222778	
0.833	0.0213623	
0.834	0.0642395	
0.835	0.106354	
0.836	0.14679	
0.837	0.182495	
0.838	0.214081	
0.839	0.240326	
0.84	0.258942	
0.841	0.272522	
0.842	0.279846	
0.843	0.279388	
0.844	0.273132	
0.845	0.258331	
0.846	0.238037	
0.847	0.211029	
0.848	0.179749	
0.849	0.143433	
0.85	0.104828	
0.851	0.0630188	
0.852	0.018158	
0.853	-0.0260925	
0.854	-0.0706482	
0.855	-0.110931	
0.856	-0.150299	
0.857	-0.186157	
0.858	-0.217896	
0.859	-0.243378	
0.86	-0.263519	
0.861	-0.277557	
0.862	-0.284119	
0.863	-0.283051	
0.864	-0.274963	
0.865	-0.261688	
0.866	-0.242157	
0.867	-0.21637	
0.868	-0.184479	
0.869	-0.147095	
0.87	-0.108795	
0.871	-0.0665283	
0.872	-0.0224304	
0.873	0.020752	
0.874	0.0645447	
0.875	0.107117	
0.876	0.146179	
0.877	0.183258	
0.878	0.214386	
0.879	0.240021	
0.88	0.258636	
0.881	0.272827	
0.882	0.279999	
0.883	0.279083	
0.884	0.27359	
0.885	0.258789	
0.886	0.238342	
0.887	0.211334	
0.888	0.179291	
0.889	0.143433	
0.89	0.10437	
0.891	0.0630188	
0.892	0.0190735	
0.893	-0.0267029	
0.894	-0.0704956	
0.895	-0.112	
0.896	-0.150757	
0.897	-0.185547	
0.898	-0.217743	
0.899	-0.242767	
0.9	-0.263367	
0.901	-0.27771	
0.902	-0.284424	
0.903	-0.283356	
0.904	-0.274353	
0.905	-0.261993	
0.906	-0.241547	
0.907	-0.215454	
0.908	-0.184021	
0.909	-0.148926	
0.91	-0.108032	
0.911	-0.0657654	
0.912	-0.0230408	
0.913	0.020752	
0.914	0.0643921	
0.915	0.106812	
0.916	0.145874	
0.917	0.183258	
0.918	0.213928	
0.919	0.239258	
0.92	0.258942	
0.921	0.273132	
0.922	0.279846	
0.923	0.279541	
0.924	0.272827	
0.925	0.258026	
0.926	0.2388	
0.927	0.210876	
0.928	0.179901	
0.929	0.143433	
0.93	0.104675	
0.931	0.0630188	
0.932	0.0187683	
0.933	-0.0259399	
0.934	-0.0700378	
0.935	-0.112152	
0.936	-0.150452	
0.937	-0.186157	
0.938	-0.217133	
0.939	-0.243378	
0.94	-0.262604	
0.941	-0.276489	
0.942	-0.284271	
0.943	-0.282745	
0.944	-0.274506	
0.945	-0.261993	
0.946	-0.241241	
0.947	-0.216217	
0.948	-0.184631	
0.949	-0.148773	
0.95	-0.107727	
0.951	-0.065918	
0.952	-0.0236511	
0.953	0.0209045	
0.954	0.0645447	
0.955	0.107269	
0.956	0.146332	
0.957	0.183105	
0.958	0.214081	
0.959	0.239868	
0.96	0.258636	
0.961	0.272675	
0.962	0.279846	
0.963	0.279083	
0.964	0.273437	
0.965	0.258636	
0.966	0.237885	
0.967	0.210876	
0.968	0.180511	
0.969	0.143738	
0.97	0.105743	
0.971	0.062561	
0.972	0.0186157	
0.973	-0.0254822	
0.974	-0.071106	
0.975	-0.112762	
0.976	-0.15152	
0.977	-0.185852	
0.978	-0.216217	
0.979	-0.24353	
0.98	-0.263672	
0.981	-0.27771	
0.982	-0.284576	
0.983	-0.282745	
0.984	-0.274963	
0.985	-0.261993	
0.986	-0.241394	
0.987	-0.215759	
0.988	-0.184784	
0.989	-0.14801	
0.99	-0.108185	
0.991	-0.0668335	
0.992	-0.0222778	
0.993	0.0209045	
0.994	0.0639343	
0.995	0.10788	
0.996	0.146332	
0.997	0.183258	
0.998	0.213776	
0.999	0.240479	
1	0.259247	
1.001	0.272217	
1.002	0.279388	
1.003	0.279541	
1.004	0.273132	
1.005	0.258789	
1.006	0.238037	
1.007	0.210724	
1.008	0.180054	
1.009	0.143433	
1.01	0.104523	
1.011	0.0627136	
1.012	0.0183105	
1.013	-0.0253296	
1.014	-0.0704956	
1.015	-0.111847	
1.016	-0.150909	
1.017	-0.186005	
1.018	-0.21698	
1.019	-0.243073	
1.02	-0.263062	
1.021	-0.278015	
1.022	-0.283813	
1.023	-0.283051	
1.024	-0.275574	
1.025	-0.261536	
1.026	-0.241699	
1.027	-0.216064	
1.028	-0.184326	
1.029	-0.148468	
1.03	-0.108643	
1.031	-0.0671387	
1.032	-0.022583	
1.033	0.0202942	
1.034	0.0645447	
1.035	0.107117	
1.036	0.146332	
1.037	0.183105	
1.038	0.214081	
1.039	0.240631	
1.04	0.258789	
1.041	0.27298	
1.042	0.279846	
1.043	0.278625	
1.044	0.273285	
1.045	0.258636	
1.046	0.238037	
1.047	0.210876	
1.048	0.179596	
1.049	0.144653	
1.05	0.105438	
1.051	0.0622559	
1.052	0.0186157	
1.053	-0.0263977	
1.054	-0.0706482	
1.055	-0.111084	
1.056	-0.150299	
1.057	-0.186615	
1.058	-0.217743	
1.059	-0.243073	
1.06	-0.263672	
1.061	-0.277863	
1.062	-0.283508	
1.063	-0.283508	
1.064	-0.274811	
1.065	-0.262146	
1.066	-0.241699	
1.067	-0.215607	
1.068	-0.185089	
1.069	-0.147705	
1.07	-0.108643	
1.071	-0.0663757	
1.072	-0.0216675	
1.073	0.0202942	
1.074	0.0639343	
1.075	0.106964	
1.076	0.146332	
1.077	0.183258	
1.078	0.214233	
1.079	0.239563	
1.08	0.258331	
1.081	0.27298	
1.082	0.279541	
1.083	0.279236	
1.084	0.273437	
1.085	0.258636	
1.086	0.237427	
1.087	0.211487	
1.088	0.179443	
1.089	0.144653	
1.09	0.105286	
1.091	0.062561	
1.092	0.0186157	
1.093	-0.0256348	
1.094	-0.0706482	
1.095	-0.112	
1.096	-0.150604	
1.097	-0.185394	
1.098	-0.217133	
1.099	-0.242615	
1.1	-0.263977	
1.101	-0.2771	
1.102	-0.283661	
1.103	-0.283508	
1.104	-0.274506	
1.105	-0.262451	
1.106	-0.240936	
1.107	-0.214996	
1.108	-0.184326	
1.109	-0.148468	
1.11	-0.10849	
1.111	-0.0671387	
1.112	-0.0216675	
1.113	0.0195312	
1.114	0.0645447	
1.115	0.106659	
1.116	0.145874	
1.117	0.182495	
1.118	0.213776	
1.119	0.240479	
1.12	0.259094	
1.121	0.272522	
1.122	0.279694	
1.123	0.279083	
1.124	0.273285	
1.125	0.258942	
1.126	0.237885	
1.127	0.210419	
1.128	0.180054	
1.129	0.14389	
1.13	0.10498	
1.131	0.0634766	
1.132	0.0175476	
1.133	-0.0259399	
1.134	-0.0697327	
1.135	-0.112	
1.136	-0.151367	
1.137	-0.185394	
1.138	-0.21637	
1.139	-0.243835	
1.14	-0.263672	
1.141	-0.27771	
1.142	-0.283966	
1.143	-0.283203	
1.144	-0.274658	
1.145	-0.261841	
1.146	-0.241089	
1.147	-0.215759	
1.148	-0.184937	
1.149	-0.148468	
1.15	-0.108185	
1.151	-0.065918	
1.152	-0.0230408	
1.153	0.0198364	
1.154	0.0650024	
1.155	0.106964	
1.156	0.146179	
1.157	0.182953	
1.158	0.213776	
1.159	0.240936	
1.16	0.259094	
1.161	0.272522	
1.162	0.279236	
1.163	0.279999	
1.164	0.27298	
1.165	0.258636	
1.166	0.2388	
1.167	0.210724	
1.168	0.179901	
1.169	0.143585	
1.17	0.105591	
1.171	0.0630188	
1.172	0.018158	
1.173	-0.0256348	
1.174	-0.070343	
1.175	-0.112762	
1.176	-0.150757	
1.177	-0.186005	
1.178	-0.217285	
1.179	-0.243225	
1.18	-0.263519	
1.181	-0.276794	
1.182	-0.284424	
1.183	-0.283356	
1.184	-0.274658	
1.185	-0.261688	
1.186	-0.241699	
1.187	-0.216064	
1.188	-0.184784	
1.189	-0.149231	
1.19	-0.107727	
1.191	-0.0669861	
1.192	-0.0230408	
1.193	0.0218201	
1.194	0.0637817	
1.195	0.107117	
1.196	0.145264	
1.197	0.182648	
1.198	0.214539	
1.199	0.240784	
1.2	0.259399	
1.201	0.272064	
1.202	0.279236	
1.203	0.279694	
1.204	0.272827	
1.205	0.257721	
1.206	0.2388	
1.207	0.211182	
1.208	0.179901	
1.209	0.144806	
1.21	0.105286	
1.211	0.0631714	
1.212	0.0177002	
1.213	-0.0256348	
1.214	-0.0700378	
1.215	-0.111389	
1.216	-0.150757	
1.217	-0.185242	
1.218	-0.217438	
1.219	-0.243988	
1.22	-0.262756	
1.221	-0.276184	
1.222	-0.284729	
1.223	-0.282898	
1.224	-0.275269	
1.225	-0.261993	
1.226	-0.240784	
1.227	-0.215759	
1.228	-0.184784	
1.229	-0.148621	
1.23	-0.10788	
1.231	-0.0669861	
1.232	-0.0221252	
1.233	0.020752	
1.234	0.0646973	
1.235	0.106964	
1.236	0.146484	
1.237	0.1828	
1.238	0.213776	
1.239	0.239105	
1.24	0.259094	
1.241	0.272369	
1.242	0.279083	
1.243	0.279999	
1.244	0.273132	
1.245	0.258636	
1.246	0.238037	
1.247	0.210724	
1.248	0.179901	
1.249	0.143433	
1.25	0.105591	
1.251	0.0637817	
1.252	0.0177002	
1.253	-0.0253296	
1.254	-0.0709534	
1.255	-0.112457	
1.256	-0.150452	
1.257	-0.185089	
1.258	-0.217133	
1.259	-0.24353	
1.26	-0.263519	
1.261	-0.277557	
1.262	-0.283966	
1.263	-0.283203	
1.264	-0.274811	
1.265	-0.261993	
1.266	-0.241699	
1.267	-0.215912	
1.268	-0.184479	
1.269	-0.148468	
1.27	-0.108337	
1.271	-0.0666809	
1.272	-0.022583	
1.273	0.0213623	
1.274	0.0637817	
1.275	0.106964	
1.276	0.146027	
1.277	0.18219	
1.278	0.213776	
1.279	0.239868	
1.28	0.259094	
1.281	0.272675	
1.282	0.278778	
1.283	0.279388	
1.284	0.272369	
1.285	0.258026	
1.286	0.238037	
1.287	0.211029	
1.288	0.179901	
1.289	0.143585	
1.29	0.105438	
1.291	0.0621033	
1.292	0.0184631	
1.293	-0.0250244	
1.294	-0.0712585	
1.295	-0.111694	
1.296	-0.150604	
1.297	-0.186005	
1.298	-0.216675	
1.299	-0.243225	
1.3	-0.263519	
1.301	-0.276337	
1.302	-0.284271	
1.303	-0.283813	
1.304	-0.274048	
1.305	-0.262299	
1.306	-0.241547	
