Time - Voltage_0	Piezo spanning  (Volt) - Voltage_0	
0	0.0534058	
0.001	0.0524902	
0.002	0.0498962	
0.003	0.0483704	
0.004	0.0469971	
0.005	0.0463867	
0.006	0.0450134	
0.007	0.0442505	
0.008	0.0421143	
0.009	0.0404358	
0.01	0.0392151	
0.011	0.037384	
0.012	0.035553	
0.013	0.0344849	
0.014	0.0335693	
0.015	0.0318909	
0.016	0.0306702	
0.017	0.0286865	
0.018	0.0273132	
0.019	0.0256348	
0.02	0.0245667	
0.021	0.0219727	
0.022	0.0216675	
0.023	0.0192261	
0.024	0.0172424	
0.025	0.0170898	
0.026	0.0149536	
0.027	0.0141907	
0.028	0.012207	
0.029	0.00991821	
0.03	0.00915527	
0.031	0.00701904	
0.032	0.0050354	
0.033	0.00396729	
0.034	0.00350952	
0.035	0.00137329	
0.036	-0.000762939	
0.037	-0.00198364	
0.038	-0.00335693	
0.039	-0.00488281	
0.04	-0.0062561	
0.041	-0.00839233	
0.042	-0.00976562	
0.043	-0.0109863	
0.044	-0.0134277	
0.045	-0.0141907	
0.046	-0.015564	
0.047	-0.017395	
0.048	-0.0189209	
0.049	-0.020752	
0.05	-0.0224304	
0.051	-0.0242615	
0.052	-0.0254822	
0.053	-0.0267029	
0.054	-0.0280762	
0.055	-0.0294495	
0.056	-0.0306702	
0.057	-0.0334167	
0.058	-0.0340271	
0.059	-0.0358582	
0.06	-0.0372314	
0.061	-0.0382996	
0.062	-0.0404358	
0.063	-0.0422668	
0.064	-0.0444031	
0.065	-0.0450134	
0.066	-0.0465393	
0.067	-0.0469971	
0.068	-0.0488281	
0.069	-0.0500488	
0.07	-0.0524902	
0.071	-0.0537109	
0.072	-0.0553894	
0.073	-0.0561523	
0.074	-0.0564575	
0.075	-0.0584412	
0.076	-0.0595093	
0.077	-0.0611877	
0.078	-0.0631714	
0.079	-0.0637817	
0.08	-0.065155	
0.081	-0.0663757	
0.082	-0.0680542	
0.083	-0.0700378	
0.084	-0.0714111	
0.085	-0.0717163	
0.086	-0.0732422	
0.087	-0.0740051	
0.088	-0.0749207	
0.089	-0.0761414	
0.09	-0.0776672	
0.091	-0.0794983	
0.092	-0.0805664	
0.093	-0.0816345	
0.094	-0.0805664	
0.095	-0.0831604	
0.096	-0.0845337	
0.097	-0.0854492	
0.098	-0.0863647	
0.099	-0.0871277	
0.1	-0.0881958	
0.101	-0.0900269	
0.102	-0.0907898	
0.103	-0.0921631	
0.104	-0.0938416	
0.105	-0.0933838	
0.106	-0.0942993	
0.107	-0.0953674	
0.108	-0.096283	
0.109	-0.0968933	
0.11	-0.098114	
0.111	-0.0991821	
0.112	-0.0999451	
0.113	-0.100403	
0.114	-0.0999451	
0.115	-0.100708	
0.116	-0.101929	
0.117	-0.103607	
0.118	-0.10376	
0.119	-0.104828	
0.12	-0.105438	
0.121	-0.105743	
0.122	-0.107422	
0.123	-0.107422	
0.124	-0.108643	
0.125	-0.10849	
0.126	-0.108948	
0.127	-0.108643	
0.128	-0.109863	
0.129	-0.111084	
0.13	-0.110321	
0.131	-0.111542	
0.132	-0.112305	
0.133	-0.112152	
0.134	-0.111694	
0.135	-0.112762	
0.136	-0.112915	
0.137	-0.114441	
0.138	-0.113678	
0.139	-0.113831	
0.14	-0.114136	
0.141	-0.113831	
0.142	-0.115051	
0.143	-0.115051	
0.144	-0.116425	
0.145	-0.115051	
0.146	-0.115356	
0.147	-0.115051	
0.148	-0.115204	
0.149	-0.115356	
0.15	-0.115356	
0.151	-0.116577	
0.152	-0.116272	
0.153	-0.115814	
0.154	-0.115051	
0.155	-0.115204	
0.156	-0.115051	
0.157	-0.115509	
0.158	-0.116119	
0.159	-0.115051	
0.16	-0.114746	
0.161	-0.113983	
0.162	-0.114441	
0.163	-0.114746	
0.164	-0.114441	
0.165	-0.114288	
0.166	-0.113068	
0.167	-0.112152	
0.168	-0.11261	
0.169	-0.111542	
0.17	-0.111542	
0.171	-0.112	
0.172	-0.110779	
0.173	-0.110931	
0.174	-0.109253	
0.175	-0.109406	
0.176	-0.108337	
0.177	-0.108337	
0.178	-0.107727	
0.179	-0.107117	
0.18	-0.106354	
0.181	-0.105438	
0.182	-0.105286	
0.183	-0.10498	
0.184	-0.10498	
0.185	-0.102997	
0.186	-0.102386	
0.187	-0.101929	
0.188	-0.100708	
0.189	-0.100098	
0.19	-0.0999451	
0.191	-0.0991821	
0.192	-0.0978088	
0.193	-0.0968933	
0.194	-0.09552	
0.195	-0.0950623	
0.196	-0.0944519	
0.197	-0.0935364	
0.198	-0.0921631	
0.199	-0.0915527	
0.2	-0.0900269	
0.201	-0.0898743	
0.202	-0.088501	
0.203	-0.087738	
0.204	-0.0871277	
0.205	-0.085144	
0.206	-0.0845337	
0.207	-0.0828552	
0.208	-0.0820923	
0.209	-0.0814819	
0.21	-0.0799561	
0.211	-0.0790405	
0.212	-0.078125	
0.213	-0.0765991	
0.214	-0.0743103	
0.215	-0.0735474	
0.216	-0.072937	
0.217	-0.0720215	
0.218	-0.0698853	
0.219	-0.0691223	
0.22	-0.0675964	
0.221	-0.0663757	
0.222	-0.0648499	
0.223	-0.0645447	
0.224	-0.0634766	
0.225	-0.06073	
0.226	-0.0598145	
0.227	-0.058136	
0.228	-0.0570679	
0.229	-0.0558472	
0.23	-0.0549316	
0.231	-0.0538635	
0.232	-0.0521851	
0.233	-0.0500488	
0.234	-0.0480652	
0.235	-0.0474548	
0.236	-0.0457764	
0.237	-0.0453186	
0.238	-0.043335	
0.239	-0.0416565	
0.24	-0.0396729	
0.241	-0.038147	
0.242	-0.0372314	
0.243	-0.0364685	
0.244	-0.0352478	
0.245	-0.0331116	
0.246	-0.0311279	
0.247	-0.0294495	
0.248	-0.027771	
0.249	-0.0267029	
0.25	-0.0250244	
0.251	-0.0238037	
0.252	-0.0228882	
0.253	-0.0205994	
0.254	-0.0184631	
0.255	-0.0170898	
0.256	-0.0152588	
0.257	-0.0143433	
0.258	-0.0126648	
0.259	-0.0115967	
0.26	-0.00930786	
0.261	-0.00762939	
0.262	-0.00656128	
0.263	-0.00549316	
0.264	-0.00396729	
0.265	-0.00167847	
0.266	-0.000610352	
0.267	0.00183105	
0.268	0.00305176	
0.269	0.00473022	
0.27	0.00595093	
0.271	0.00732422	
0.272	0.00839233	
0.273	0.00961304	
0.274	0.0125122	
0.275	0.0138855	
0.276	0.0158691	
0.277	0.0169373	
0.278	0.0186157	
0.279	0.019989	
0.28	0.0215149	
0.281	0.0227356	
0.282	0.0239563	
0.283	0.0257874	
0.284	0.0268555	
0.285	0.0289917	
0.286	0.030365	
0.287	0.0325012	
0.288	0.0331116	
0.289	0.03479	
0.29	0.0363159	
0.291	0.0375366	
0.292	0.0390625	
0.293	0.0405884	
0.294	0.043335	
0.295	0.043335	
0.296	0.045166	
0.297	0.0465393	
0.298	0.0482178	
0.299	0.0494385	
0.3	0.0509644	
0.301	0.0527954	
0.302	0.0531006	
0.303	0.0541687	
0.304	0.0550842	
0.305	0.0575256	
0.306	0.0590515	
0.307	0.06073	
0.308	0.0613403	
0.309	0.0621033	
0.31	0.0634766	
0.311	0.0654602	
0.312	0.0660706	
0.313	0.0674438	
0.314	0.0695801	
0.315	0.0697327	
0.316	0.0714111	
0.317	0.0718689	
0.318	0.0732422	
0.319	0.0749207	
0.32	0.0758362	
0.321	0.0770569	
0.322	0.0779724	
0.323	0.0785828	
0.324	0.0788879	
0.325	0.0811768	
0.326	0.0823975	
0.327	0.0834656	
0.328	0.0843811	
0.329	0.0854492	
0.33	0.0862122	
0.331	0.0866699	
0.332	0.0874329	
0.333	0.0888062	
0.334	0.090332	
0.335	0.091095	
0.336	0.0915527	
0.337	0.0921631	
0.338	0.0927734	
0.339	0.0944519	
0.34	0.0953674	
0.341	0.0965881	
0.342	0.0961304	
0.343	0.0965881	
0.344	0.0971985	
0.345	0.0982666	
0.346	0.0990295	
0.347	0.10025	
0.348	0.101013	
0.349	0.101318	
0.35	0.101776	
0.351	0.102081	
0.352	0.102997	
0.353	0.103149	
0.354	0.10498	
0.355	0.104675	
0.356	0.105286	
0.357	0.105438	
0.358	0.106049	
0.359	0.106506	
0.36	0.106201	
0.361	0.107727	
0.362	0.106964	
0.363	0.107422	
0.364	0.107574	
0.365	0.108643	
0.366	0.108948	
0.367	0.1091	
0.368	0.109406	
0.369	0.109863	
0.37	0.109711	
0.371	0.109406	
0.372	0.108948	
0.373	0.109406	
0.374	0.110626	
0.375	0.110626	
0.376	0.110626	
0.377	0.109863	
0.378	0.110626	
0.379	0.110626	
0.38	0.110474	
0.381	0.109558	
0.382	0.109863	
0.383	0.109406	
0.384	0.108948	
0.385	0.110168	
0.386	0.110016	
0.387	0.109711	
0.388	0.109253	
0.389	0.108795	
0.39	0.108337	
0.391	0.108185	
0.392	0.108032	
0.393	0.10788	
0.394	0.108337	
0.395	0.107574	
0.396	0.106812	
0.397	0.106659	
0.398	0.106201	
0.399	0.106201	
0.4	0.105438	
0.401	0.10498	
0.402	0.104523	
0.403	0.102844	
0.404	0.102539	
0.405	0.102539	
0.406	0.101929	
0.407	0.101624	
0.408	0.101013	
0.409	0.100555	
0.41	0.0991821	
0.411	0.0987244	
0.412	0.0978088	
0.413	0.0971985	
0.414	0.0976562	
0.415	0.0968933	
0.416	0.0956726	
0.417	0.093689	
0.418	0.0933838	
0.419	0.0935364	
0.42	0.0923157	
0.421	0.0914001	
0.422	0.0901794	
0.423	0.0891113	
0.424	0.0875854	
0.425	0.0872803	
0.426	0.0865173	
0.427	0.085907	
0.428	0.085144	
0.429	0.0836182	
0.43	0.0830078	
0.431	0.0811768	
0.432	0.0796509	
0.433	0.0790405	
0.434	0.0791931	
0.435	0.0778198	
0.436	0.0764465	
0.437	0.0750732	
0.438	0.0737	
0.439	0.0727844	
0.44	0.0718689	
0.441	0.0704956	
0.442	0.0691223	
0.443	0.0679016	
0.444	0.065918	
0.445	0.0656128	
0.446	0.0637817	
0.447	0.0636292	
0.448	0.0617981	
0.449	0.0605774	
0.45	0.0595093	
0.451	0.0576782	
0.452	0.0558472	
0.453	0.0537109	
0.454	0.0543213	
