Time - Voltage	Piezo spanning  (Volt) - Voltage	
0.106	-0.22934	
0.107	-0.236206	
0.108	-0.240479	
0.109	-0.245209	
0.11	-0.248871	
0.111	-0.253906	
0.112	-0.258026	
0.113	-0.26123	
0.114	-0.265656	
0.115	-0.26825	
0.116	-0.270996	
0.117	-0.272675	
0.118	-0.275726	
0.119	-0.276031	
0.12	-0.279999	
0.121	-0.281525	
0.122	-0.283813	
0.123	-0.283661	
0.124	-0.283203	
0.125	-0.284119	
0.126	-0.284119	
0.127	-0.285187	
0.128	-0.284882	
0.129	-0.284271	
0.13	-0.281677	
0.131	-0.280609	
0.132	-0.279999	
0.133	-0.277863	
0.134	-0.277557	
0.135	-0.274353	
0.136	-0.271759	
0.137	-0.267792	
0.138	-0.263824	
0.139	-0.261536	
0.14	-0.258179	
0.141	-0.254669	
0.142	-0.250244	
0.143	-0.245361	
0.144	-0.240326	
0.145	-0.235748	
0.146	-0.23056	
0.147	-0.225525	
0.148	-0.220947	
0.149	-0.215149	
0.15	-0.207977	
0.151	-0.202332	
0.152	-0.196533	
0.153	-0.189667	
0.154	-0.184784	
0.155	-0.176849	
0.156	-0.169067	
0.157	-0.161285	
0.158	-0.153809	
0.159	-0.146942	
0.16	-0.138245	
0.161	-0.131226	
0.162	-0.122986	
0.163	-0.113983	
0.164	-0.105591	
0.165	-0.0979614	
0.166	-0.0894165	
0.167	-0.0822449	
0.168	-0.0740051	
0.169	-0.0657654	
0.17	-0.0552368	
0.171	-0.0462341	
0.172	-0.0389099	
0.173	-0.0294495	
0.174	-0.0216675	
0.175	-0.0114441	
0.176	-0.00244141	
0.177	0.00717163	
0.178	0.0158691	
0.179	0.0234985	
0.18	0.032959	
0.181	0.0405884	
0.182	0.0491333	
0.183	0.058136	
0.184	0.0680542	
0.185	0.0756836	
0.186	0.0849915	
0.187	0.0917053	
0.188	0.100708	
0.189	0.108185	
0.19	0.117798	
0.191	0.125275	
0.192	0.132751	
0.193	0.139313	
0.194	0.1474	
0.195	0.155182	
0.196	0.162201	
0.197	0.170135	
0.198	0.177917	
0.199	0.184021	
0.2	0.189667	
0.201	0.196533	
0.202	0.202026	
0.203	0.209351	
0.204	0.214996	
0.205	0.220795	
0.206	0.225525	
0.207	0.230408	
0.208	0.23468	
0.209	0.239563	
0.21	0.246429	
0.211	0.249786	
0.212	0.252075	
0.213	0.256195	
0.214	0.258331	
0.215	0.262299	
0.216	0.265808	
0.217	0.268555	
0.218	0.272217	
0.219	0.272827	
0.22	0.274658	
0.221	0.276031	
0.222	0.276794	
0.223	0.278168	
0.224	0.279541	
0.225	0.279846	
0.226	0.280151	
0.227	0.279694	
0.228	0.278625	
0.229	0.278168	
0.23	0.278015	
0.231	0.277252	
0.232	0.2742	
0.233	0.273285	
0.234	0.269623	
0.235	0.268402	
0.236	0.265656	
0.237	0.263672	
0.238	0.260468	
0.239	0.256195	
0.24	0.253601	
0.241	0.249329	
0.242	0.244293	
0.243	0.241089	
0.244	0.236664	
0.245	0.232544	
0.246	0.226898	
0.247	0.22049	
0.248	0.215607	
0.249	0.210114	
0.25	0.204926	
0.251	0.196991	
0.252	0.190277	
0.253	0.184174	
0.254	0.177307	
0.255	0.171204	
0.256	0.163727	
0.257	0.157471	
0.258	0.149536	
0.259	0.142212	
0.26	0.133667	
0.261	0.126038	
0.262	0.11795	
0.263	0.1091	
0.264	0.103302	
0.265	0.093689	
0.266	0.0860596	
0.267	0.0765991	
0.268	0.0679016	
0.269	0.0598145	
0.27	0.0515747	
0.271	0.0421143	
0.272	0.0335693	
0.273	0.0245667	
0.274	0.0149536	
0.275	0.00640869	
0.276	-0.00259399	
0.277	-0.0105286	
0.278	-0.0186157	
0.279	-0.0280762	
0.28	-0.0375366	
0.281	-0.045929	
0.282	-0.0541687	
0.283	-0.0617981	
0.284	-0.0714111	
0.285	-0.0798035	
0.286	-0.0891113	
0.287	-0.0968933	
0.288	-0.106659	
0.289	-0.113373	
0.29	-0.121155	
0.291	-0.130005	
0.292	-0.138092	
0.293	-0.145569	
0.294	-0.154724	
0.295	-0.160675	
0.296	-0.16861	
0.297	-0.174561	
0.298	-0.180969	
0.299	-0.187988	
0.3	-0.19577	
0.301	-0.202179	
0.302	-0.20874	
0.303	-0.213623	
0.304	-0.219116	
0.305	-0.224304	
0.306	-0.229645	
0.307	-0.235291	
0.308	-0.240479	
0.309	-0.245209	
0.31	-0.249634	
0.311	-0.254822	
0.312	-0.257263	
0.313	-0.261841	
0.314	-0.265656	
0.315	-0.268555	
0.316	-0.270996	
0.317	-0.273285	
0.318	-0.275421	
0.319	-0.276642	
0.32	-0.280151	
0.321	-0.282288	
0.322	-0.28244	
0.323	-0.283508	
0.324	-0.282745	
0.325	-0.284271	
0.326	-0.284729	
0.327	-0.285339	
0.328	-0.284882	
0.329	-0.283508	
0.33	-0.282593	
0.331	-0.281372	
0.332	-0.280304	
0.333	-0.278778	
0.334	-0.277252	
0.335	-0.273132	
0.336	-0.271301	
0.337	-0.26825	
0.338	-0.264893	
0.339	-0.261841	
0.34	-0.258636	
0.341	-0.254669	
0.342	-0.249786	
0.343	-0.245209	
0.344	-0.240784	
0.345	-0.235748	
0.346	-0.231323	
0.347	-0.22522	
0.348	-0.220337	
0.349	-0.213928	
0.35	-0.208282	
0.351	-0.202484	
0.352	-0.19577	
0.353	-0.189972	
0.354	-0.183868	
0.355	-0.175629	
0.356	-0.169067	
0.357	-0.16098	
0.358	-0.153656	
0.359	-0.147095	
0.36	-0.139465	
0.361	-0.131531	
0.362	-0.122833	
0.363	-0.114594	
0.364	-0.106354	
0.365	-0.098114	
0.366	-0.0901794	
0.367	-0.0822449	
0.368	-0.0733948	
0.369	-0.0650024	
0.37	-0.0556946	
0.371	-0.0465393	
0.372	-0.0379944	
0.373	-0.0308228	
0.374	-0.0221252	
0.375	-0.0114441	
0.376	-0.00320435	
0.377	0.0062561	
0.378	0.015564	
0.379	0.0236511	
0.38	0.032196	
0.381	0.0404358	
0.382	0.0500488	
0.383	0.057373	
0.384	0.0680542	
0.385	0.0756836	
0.386	0.085144	
0.387	0.0918579	
0.388	0.10025	
0.389	0.108795	
0.39	0.116882	
0.391	0.124969	
0.392	0.133514	
0.393	0.139465	
0.394	0.148621	
0.395	0.155792	
0.396	0.161743	
0.397	0.170135	
0.398	0.177612	
0.399	0.184479	
0.4	0.189972	
0.401	0.196533	
0.402	0.202637	
0.403	0.209045	
0.404	0.215454	
0.405	0.221558	
0.406	0.22644	
0.407	0.231171	
0.408	0.234985	
0.409	0.239563	
0.41	0.245056	
0.411	0.249023	
0.412	0.252991	
0.413	0.25589	
0.414	0.258331	
0.415	0.262604	
0.416	0.264435	
0.417	0.268402	
0.418	0.271606	
0.419	0.272827	
0.42	0.273743	
0.421	0.276642	
0.422	0.277252	
0.423	0.27771	
0.424	0.280609	
0.425	0.280762	
0.426	0.280304	
0.427	0.279236	
0.428	0.278015	
0.429	0.278931	
0.43	0.277863	
0.431	0.276489	
0.432	0.275269	
0.433	0.272522	
0.434	0.270691	
0.435	0.268097	
0.436	0.265656	
0.437	0.263367	
0.438	0.260315	
0.439	0.258179	
0.44	0.252991	
0.441	0.249023	
0.442	0.244751	
0.443	0.240784	
0.444	0.237427	
0.445	0.231323	
0.446	0.227203	
0.447	0.220795	
0.448	0.215912	
0.449	0.210419	
0.45	0.203247	
0.451	0.197906	
0.452	0.19104	
0.453	0.183716	
0.454	0.177765	
0.455	0.170898	
0.456	0.162964	
0.457	0.15686	
0.458	0.150299	
0.459	0.142212	
0.46	0.133209	
0.461	0.12619	
0.462	0.118561	
0.463	0.109406	
0.464	0.103302	
0.465	0.0939941	
0.466	0.085907	
0.467	0.0769043	
0.468	0.0680542	
0.469	0.0601196	
0.47	0.0505066	
0.471	0.0424194	
0.472	0.0338745	
0.473	0.0238037	
0.474	0.0143433	
0.475	0.00701904	
0.476	-0.00244141	
0.477	-0.0108337	
0.478	-0.0192261	
0.479	-0.0280762	
0.48	-0.037384	
0.481	-0.0466919	
0.482	-0.0544739	
0.483	-0.0636292	
0.484	-0.0718689	
0.485	-0.0799561	
0.486	-0.0886536	
0.487	-0.0971985	
0.488	-0.105591	
0.489	-0.11322	
0.49	-0.121307	
0.491	-0.129547	
0.492	-0.137787	
0.493	-0.146332	
0.494	-0.154114	
0.495	-0.160675	
0.496	-0.168152	
0.497	-0.174103	
0.498	-0.181274	
0.499	-0.188599	
0.5	-0.195007	
0.501	-0.201569	
0.502	-0.20813	
0.503	-0.214691	
0.504	-0.218964	
0.505	-0.224152	
0.506	-0.229492	
0.507	-0.235596	
0.508	-0.240326	
0.509	-0.244751	
0.51	-0.249329	
0.511	-0.253754	
0.512	-0.258179	
0.513	-0.262146	
0.514	-0.265198	
0.515	-0.266418	
0.516	-0.270233	
0.517	-0.272217	
0.518	-0.275726	
0.519	-0.276489	
0.52	-0.280304	
0.521	-0.28183	
0.522	-0.282898	
0.523	-0.283661	
0.524	-0.283203	
0.525	-0.284424	
0.526	-0.283813	
0.527	-0.285645	
0.528	-0.284576	
0.529	-0.283813	
0.53	-0.282745	
0.531	-0.28183	
0.532	-0.280609	
0.533	-0.27832	
0.534	-0.276184	
0.535	-0.274048	
0.536	-0.271606	
0.537	-0.267944	
0.538	-0.263824	
0.539	-0.261078	
0.54	-0.258331	
0.541	-0.254211	
0.542	-0.249786	
0.543	-0.246277	
0.544	-0.240326	
0.545	-0.235748	
0.546	-0.231628	
0.547	-0.22583	
0.548	-0.22171	
0.549	-0.214691	
0.55	-0.209503	
0.551	-0.202484	
0.552	-0.195923	
0.553	-0.190277	
0.554	-0.184021	
0.555	-0.176239	
0.556	-0.16922	
0.557	-0.16098	
0.558	-0.154266	
0.559	-0.146637	
0.56	-0.139465	
0.561	-0.131531	
0.562	-0.122375	
0.563	-0.114441	
0.564	-0.106049	
0.565	-0.098114	
0.566	-0.0894165	
0.567	-0.0831604	
0.568	-0.0737	
0.569	-0.0645447	
0.57	-0.0553894	
0.571	-0.0463867	
0.572	-0.0370789	
0.573	-0.0305176	
0.574	-0.0213623	
0.575	-0.0119019	
0.576	-0.00289917	
0.577	0.00686646	
0.578	0.0157166	
0.579	0.0238037	
0.58	0.0318909	
0.581	0.0402832	
0.582	0.0486755	
0.583	0.0579834	
0.584	0.0682068	
0.585	0.0765991	
0.586	0.0846863	
0.587	0.0915527	
0.588	0.100555	
0.589	0.108337	
0.59	0.116882	
0.591	0.124664	
0.592	0.133209	
0.593	0.139771	
0.594	0.146942	
0.595	0.155945	
0.596	0.162354	
0.597	0.170746	
0.598	0.177765	
0.599	0.183105	
0.6	0.189819	
0.601	0.195618	
0.602	0.2034	
0.603	0.208893	
0.604	0.214996	
0.605	0.22049	
0.606	0.22583	
0.607	0.230255	
0.608	0.235596	
0.609	0.240784	
0.61	0.243988	
0.611	0.248413	
0.612	0.252838	
0.613	0.254974	
0.614	0.258942	
0.615	0.262299	
0.616	0.264893	
0.617	0.26825	
0.618	0.271454	
0.619	0.272675	
0.62	0.274811	
0.621	0.276642	
0.622	0.277557	
0.623	0.278625	
0.624	0.280304	
0.625	0.280457	
0.626	0.280457	
0.627	0.279999	
0.628	0.278931	
0.629	0.278473	
0.63	0.276947	
0.631	0.276642	
0.632	0.275421	
0.633	0.272369	
0.634	0.270538	
0.635	0.268555	
0.636	0.26535	
0.637	0.263672	
0.638	0.26062	
0.639	0.257721	
0.64	0.251465	
0.641	0.249329	
0.642	0.245972	
0.643	0.240173	
0.644	0.237732	
0.645	0.231781	
0.646	0.226593	
0.647	0.219727	
0.648	0.215454	
0.649	0.210724	
0.65	0.20401	
0.651	0.197296	
0.652	0.191345	
0.653	0.183258	
0.654	0.177765	
0.655	0.171051	
0.656	0.162811	
0.657	0.157013	
0.658	0.149841	
0.659	0.142365	
0.66	0.134277	
0.661	0.125732	
0.662	0.117645	
0.663	0.109863	
0.664	0.103149	
0.665	0.0944519	
0.666	0.0860596	
0.667	0.0764465	
0.668	0.0682068	
0.669	0.0598145	
0.67	0.0511169	
0.671	0.0422668	
0.672	0.0335693	
0.673	0.0239563	
0.674	0.0154114	
0.675	0.00732422	
0.676	-0.00244141	
0.677	-0.0105286	
0.678	-0.0193787	
0.679	-0.0259399	
0.68	-0.0376892	
0.681	-0.0450134	
0.682	-0.0541687	
0.683	-0.0634766	
0.684	-0.071106	
0.685	-0.0798035	
0.686	-0.0886536	
0.687	-0.096283	
0.688	-0.106201	
0.689	-0.113373	
0.69	-0.122375	
0.691	-0.13031	
0.692	-0.138092	
0.693	-0.146027	
0.694	-0.154114	
0.695	-0.160828	
0.696	-0.167999	
0.697	-0.175323	
0.698	-0.18158	
0.699	-0.188904	
0.7	-0.195465	
0.701	-0.201874	
0.702	-0.20813	
0.703	-0.21286	
0.704	-0.218353	
0.705	-0.224762	
0.706	-0.229492	
0.707	-0.235748	
0.708	-0.240631	
0.709	-0.245514	
0.71	-0.249329	
0.711	-0.252991	
0.712	-0.257721	
0.713	-0.261688	
0.714	-0.26474	
0.715	-0.268402	
0.716	-0.270538	
0.717	-0.272064	
0.718	-0.275879	
0.719	-0.277252	
0.72	-0.279999	
0.721	-0.281982	
0.722	-0.282745	
0.723	-0.284729	
0.724	-0.283051	
0.725	-0.284424	
0.726	-0.284271	
0.727	-0.285797	
0.728	-0.285034	
0.729	-0.284271	
0.73	-0.282593	
0.731	-0.280457	
0.732	-0.279388	
0.733	-0.280304	
0.734	-0.2771	
0.735	-0.274353	
0.736	-0.271759	
0.737	-0.267792	
0.738	-0.263672	
0.739	-0.260773	
0.74	-0.257874	
0.741	-0.254211	
0.742	-0.249481	
0.743	-0.245514	
0.744	-0.239868	
0.745	-0.235901	
0.746	-0.231171	
0.747	-0.226135	
0.748	-0.22049	
0.749	-0.214233	
0.75	-0.209198	
0.751	-0.202484	
0.752	-0.196228	
0.753	-0.190125	
0.754	-0.183563	
0.755	-0.176239	
0.756	-0.168915	
0.757	-0.161285	
0.758	-0.154114	
0.759	-0.1474	
0.76	-0.139771	
0.761	-0.131226	
0.762	-0.123901	
0.763	-0.114746	
0.764	-0.105591	
0.765	-0.098114	
0.766	-0.0897217	
0.767	-0.0820923	
0.768	-0.0730896	
0.769	-0.0646973	
0.77	-0.0564575	
0.771	-0.0471497	
0.772	-0.0378418	
0.773	-0.0306702	
0.774	-0.0215149	
0.775	-0.0114441	
0.776	-0.00305176	
0.777	0.00564575	
0.778	0.0154114	
0.779	0.0234985	
0.78	0.0323486	
0.781	0.0402832	
0.782	0.0497437	
0.783	0.0584412	
0.784	0.0683594	
0.785	0.075531	
0.786	0.0842285	
0.787	0.0918579	
0.788	0.100708	
0.789	0.108948	
0.79	0.11734	
0.791	0.125275	
0.792	0.133362	
0.793	0.139923	
0.794	0.148163	
0.795	0.15564	
0.796	0.163116	
0.797	0.170746	
0.798	0.17746	
0.799	0.185699	
0.8	0.189972	
0.801	0.196838	
0.802	0.202942	
0.803	0.208588	
0.804	0.215607	
0.805	0.22049	
0.806	0.225067	
0.807	0.229797	
0.808	0.234985	
0.809	0.240173	
0.81	0.244293	
0.811	0.249023	
0.812	0.252991	
0.813	0.254822	
0.814	0.257721	
0.815	0.262909	
0.816	0.264893	
0.817	0.26886	
0.818	0.272217	
0.819	0.273285	
0.82	0.2742	
0.821	0.275726	
0.822	0.27832	
0.823	0.278625	
0.824	0.280762	
0.825	0.280304	
0.826	0.280609	
0.827	0.279846	
0.828	0.279083	
0.829	0.279541	
0.83	0.277863	
0.831	0.276184	
0.832	0.275574	
0.833	0.272064	
0.834	0.26947	
0.835	0.268097	
0.836	0.265808	
0.837	0.263824	
0.838	0.26062	
0.839	0.255432	
0.84	0.252838	
0.841	0.249023	
0.842	0.244751	
0.843	0.240021	
0.844	0.236816	
0.845	0.231628	
0.846	0.227203	
0.847	0.220795	
0.848	0.215912	
0.849	0.210266	
0.85	0.203857	
0.851	0.198059	
0.852	0.191803	
0.853	0.183868	
0.854	0.177002	
0.855	0.170593	
0.856	0.163422	
0.857	0.157166	
0.858	0.150604	
0.859	0.142365	
0.86	0.133972	
0.861	0.126343	
0.862	0.11795	
0.863	0.108643	
0.864	0.102997	
0.865	0.0946045	
0.866	0.0860596	
0.867	0.0772095	
0.868	0.0674438	
0.869	0.0605774	
0.87	0.0512695	
0.871	0.042572	
0.872	0.0338745	
0.873	0.0234985	
0.874	0.0149536	
0.875	0.00686646	
0.876	-0.00183105	
0.877	-0.00900269	
0.878	-0.0190735	
0.879	-0.0265503	
0.88	-0.037384	
0.881	-0.045929	
0.882	-0.0546265	
0.883	-0.0630188	
0.884	-0.0718689	
0.885	-0.0791931	
0.886	-0.0880432	
0.887	-0.0968933	
0.888	-0.105896	
0.889	-0.113983	
0.89	-0.121307	
0.891	-0.129395	
0.892	-0.137634	
0.893	-0.146179	
0.894	-0.154266	
0.895	-0.160217	
0.896	-0.167542	
0.897	-0.17395	
0.898	-0.181274	
0.899	-0.189056	
0.9	-0.195923	
0.901	-0.201416	
0.902	-0.20752	
0.903	-0.213776	
0.904	-0.218048	
0.905	-0.223999	
0.906	-0.229797	
0.907	-0.235596	
0.908	-0.240936	
0.909	-0.244598	
0.91	-0.248718	
0.911	-0.253754	
0.912	-0.257263	
0.913	-0.261536	
0.914	-0.265656	
0.915	-0.267944	
0.916	-0.270844	
0.917	-0.272827	
0.918	-0.275574	
0.919	-0.277252	
0.92	-0.280151	
0.921	-0.28183	
0.922	-0.282898	
0.923	-0.283661	
0.924	-0.284576	
0.925	-0.284576	
0.926	-0.284119	
0.927	-0.285339	
0.928	-0.284271	
0.929	-0.283966	
0.93	-0.281677	
0.931	-0.281067	
0.932	-0.279846	
0.933	-0.277557	
0.934	-0.277405	
0.935	-0.274506	
0.936	-0.271149	
0.937	-0.267944	
0.938	-0.264282	
0.939	-0.261993	
0.94	-0.258026	
0.941	-0.254059	
0.942	-0.250854	
0.943	-0.245972	
0.944	-0.240631	
0.945	-0.235748	
0.946	-0.230255	
0.947	-0.225525	
0.948	-0.221405	
0.949	-0.215302	
0.95	-0.208435	
0.951	-0.202332	
0.952	-0.196686	
0.953	-0.189362	
0.954	-0.184021	
0.955	-0.176239	
0.956	-0.168762	
0.957	-0.160675	
0.958	-0.153961	
0.959	-0.145264	
0.96	-0.13855	
0.961	-0.131073	
0.962	-0.123291	
0.963	-0.113831	
0.964	-0.105133	
0.965	-0.0973511	
0.966	-0.0892639	
0.967	-0.08255	
0.968	-0.0733948	
0.969	-0.0654602	
0.97	-0.055542	
0.971	-0.0471497	
0.972	-0.0384521	
0.973	-0.0300598	
0.974	-0.0215149	
0.975	-0.0117493	
0.976	-0.00274658	
0.977	0.0062561	
0.978	0.0152588	
0.979	0.0239563	
0.98	0.0323486	
0.981	0.0404358	
0.982	0.0492859	
0.983	0.0590515	
0.984	0.0688171	
0.985	0.0764465	
0.986	0.0842285	
0.987	0.0912476	
0.988	0.100555	
0.989	0.108948	
0.99	0.11795	
0.991	0.124817	
0.992	0.132141	
0.993	0.140686	
0.994	0.147095	
0.995	0.155334	
0.996	0.162048	
0.997	0.170441	
0.998	0.177612	
0.999	0.182953	
1	0.19043	
1.001	0.196075	
1.002	0.202789	
1.003	0.20874	
1.004	0.215912	
1.005	0.220795	
1.006	0.225067	
1.007	0.22995	
1.008	0.234528	
1.009	0.240479	
1.01	0.245514	
1.011	0.24826	
1.012	0.252686	
1.013	0.25528	
1.014	0.258179	
1.015	0.263214	
1.016	0.26535	
1.017	0.268402	
1.018	0.270996	
1.019	0.27359	
1.02	0.275574	
1.021	0.276794	
1.022	0.276794	
1.023	0.278778	
1.024	0.279999	
1.025	0.280304	
1.026	0.280304	
1.027	0.279083	
1.028	0.279694	
1.029	0.27832	
1.03	0.27832	
1.031	0.276642	
1.032	0.274506	
1.033	0.27298	
1.034	0.269318	
1.035	0.26886	
1.036	0.265808	
1.037	0.264282	
1.038	0.26062	
1.039	0.257263	
1.04	0.252075	
1.041	0.248718	
1.042	0.245361	
1.043	0.240326	
1.044	0.237427	
1.045	0.231628	
1.046	0.227356	
1.047	0.22049	
1.048	0.214996	
1.049	0.210419	
1.05	0.203552	
1.051	0.196991	
1.052	0.191345	
1.053	0.183105	
1.054	0.177155	
1.055	0.171051	
1.056	0.163727	
1.057	0.157318	
1.058	0.149841	
1.059	0.142365	
1.06	0.13382	
1.061	0.125885	
1.062	0.11795	
1.063	0.110168	
1.064	0.102844	
1.065	0.093689	
1.066	0.085907	
1.067	0.0767517	
1.068	0.068512	
1.069	0.0605774	
1.07	0.0517273	
1.071	0.0424194	
1.072	0.0344849	
1.073	0.0238037	
1.074	0.0152588	
1.075	0.00717163	
1.076	-0.00183105	
1.077	-0.00930786	
1.078	-0.0189209	
1.079	-0.0288391	
1.08	-0.0378418	
1.081	-0.0456238	
1.082	-0.0543213	
1.083	-0.0634766	
1.084	-0.0708008	
1.085	-0.0793457	
1.086	-0.0892639	
1.087	-0.0975037	
1.088	-0.106201	
1.089	-0.113373	
1.09	-0.121613	
1.091	-0.1297	
1.092	-0.137482	
1.093	-0.14679	
1.094	-0.154572	
1.095	-0.160217	
1.096	-0.167542	
1.097	-0.173492	
1.098	-0.181885	
1.099	-0.187988	
1.1	-0.19577	
1.101	-0.201263	
1.102	-0.20752	
1.103	-0.21347	
1.104	-0.218506	
1.105	-0.224915	
1.106	-0.22934	
1.107	-0.234985	
1.108	-0.240021	
1.109	-0.245209	
1.11	-0.249634	
1.111	-0.253448	
1.112	-0.257568	
1.113	-0.26123	
1.114	-0.265198	
1.115	-0.267944	
1.116	-0.271454	
1.117	-0.27298	
1.118	-0.274963	
1.119	-0.277557	
1.12	-0.280151	
1.121	-0.281677	
1.122	-0.282288	
1.123	-0.283508	
1.124	-0.283051	
1.125	-0.284271	
1.126	-0.283813	
1.127	-0.285034	
1.128	-0.284729	
1.129	-0.283508	
1.13	-0.282898	
1.131	-0.281219	
1.132	-0.279694	
1.133	-0.278778	
1.134	-0.276489	
1.135	-0.273895	
1.136	-0.271759	
1.137	-0.26825	
1.138	-0.264282	
1.139	-0.261078	
1.14	-0.258331	
1.141	-0.254517	
1.142	-0.250244	
1.143	-0.246277	
1.144	-0.239563	
1.145	-0.235748	
1.146	-0.230865	
1.147	-0.225677	
1.148	-0.22049	
1.149	-0.214081	
1.15	-0.209045	
1.151	-0.202332	
1.152	-0.196228	
1.153	-0.190125	
1.154	-0.183716	
1.155	-0.175629	
1.156	-0.169067	
1.157	-0.160828	
1.158	-0.153961	
1.159	-0.145874	
1.16	-0.139923	
1.161	-0.131073	
1.162	-0.123749	
1.163	-0.114441	
1.164	-0.105591	
1.165	-0.0973511	
1.166	-0.0892639	
1.167	-0.0822449	
1.168	-0.0730896	
1.169	-0.0650024	
1.17	-0.0564575	
1.171	-0.0468445	
1.172	-0.0384521	
1.173	-0.0305176	
1.174	-0.0212097	
1.175	-0.0117493	
1.176	-0.00274658	
1.177	0.00656128	
1.178	0.0154114	
1.179	0.0231934	
1.18	0.0320435	
1.181	0.0415039	
1.182	0.0500488	
1.183	0.0582886	
1.184	0.0683594	
1.185	0.0761414	
1.186	0.085144	
1.187	0.0918579	
1.188	0.101166	
1.189	0.108337	
1.19	0.116882	
1.191	0.125732	
1.192	0.132294	
1.193	0.139923	
1.194	0.147247	
1.195	0.155792	
1.196	0.161743	
1.197	0.170135	
1.198	0.177612	
1.199	0.184784	
1.2	0.190887	
1.201	0.196228	
1.202	0.201874	
1.203	0.208282	
1.204	0.215912	
1.205	0.22049	
1.206	0.22583	
1.207	0.23056	
1.208	0.234528	
1.209	0.239563	
1.21	0.245361	
1.211	0.249634	
1.212	0.252075	
1.213	0.25528	
1.214	0.258942	
1.215	0.261841	
1.216	0.265503	
1.217	0.269165	
1.218	0.270996	
1.219	0.272827	
1.22	0.275421	
1.221	0.276184	
1.222	0.276794	
1.223	0.278473	
1.224	0.280914	
1.225	0.280151	
1.226	0.280304	
1.227	0.278778	
1.228	0.279388	
1.229	0.278625	
1.23	0.278625	
1.231	0.2771	
1.232	0.274506	
1.233	0.272369	
1.234	0.270386	
1.235	0.26825	
1.236	0.265808	
1.237	0.26413	
1.238	0.26062	
1.239	0.258484	
1.24	0.253448	
1.241	0.249329	
1.242	0.244293	
1.243	0.241241	
1.244	0.237579	
1.245	0.232086	
1.246	0.226593	
1.247	0.219574	
1.248	0.215454	
1.249	0.209503	
1.25	0.20401	
1.251	0.197906	
1.252	0.190887	
1.253	0.184631	
1.254	0.177002	
1.255	0.170135	
1.256	0.162964	
1.257	0.15686	
1.258	0.149841	
1.259	0.14267	
1.26	0.134583	
1.261	0.126343	
1.262	0.118256	
1.263	0.109711	
1.264	0.103912	
1.265	0.0939941	
1.266	0.0856018	
1.267	0.0772095	
1.268	0.067749	
1.269	0.0596619	
1.27	0.0520325	
1.271	0.0428772	
1.272	0.0328064	
1.273	0.0245667	
1.274	0.015564	
1.275	0.00671387	
1.276	-0.00228882	
1.277	-0.00946045	
1.278	-0.0187683	
1.279	-0.0262451	
1.28	-0.0370789	
1.281	-0.0453186	
1.282	-0.0549316	
1.283	-0.0628662	
1.284	-0.0714111	
1.285	-0.0798035	
1.286	-0.0883484	
1.287	-0.0971985	
1.288	-0.105133	
1.289	-0.114288	
1.29	-0.121155	
1.291	-0.129242	
1.292	-0.137939	
1.293	-0.146027	
1.294	-0.153503	
1.295	-0.16098	
1.296	-0.167694	
1.297	-0.173645	
1.298	-0.181274	
1.299	-0.188293	
1.3	-0.19577	
1.301	-0.200806	
1.302	-0.20813	
1.303	-0.213776	
