Time - Voltage_0	Piezo spanning  (Volt) - Voltage_0	
0	-0.0163269	
0.001	-0.0196838	
0.002	-0.0202942	
0.003	-0.0163269	
0.004	-0.0106812	
0.005	-0.00442505	
0.006	0.00213623	
0.007	0.00823975	
0.008	0.01297	
0.009	0.0170898	
0.01	0.0195312	
0.011	0.0215149	
0.012	0.0216675	
0.013	0.0178528	
0.014	0.0138855	
0.015	0.00946045	
0.016	0.00289917	
0.017	-0.00350952	
0.018	-0.0123596	
0.019	-0.0177002	
0.02	-0.0178528	
0.021	-0.0213623	
0.022	-0.0210571	
0.023	-0.017395	
0.024	-0.0126648	
0.025	-0.00778198	
0.026	-0.000610352	
0.027	0.00473022	
0.028	0.0109863	
0.029	0.0180054	
0.03	0.0231934	
0.031	0.0234985	
0.032	0.0213623	
0.033	0.0187683	
0.034	0.014801	
0.035	0.00823975	
0.036	0.00183105	
0.037	-0.00457764	
0.038	-0.0117493	
0.039	-0.0184631	
0.04	-0.0236511	
0.041	-0.0267029	
0.042	-0.0247192	
0.043	-0.0157166	
0.044	-0.00335693	
0.045	0.00152588	
0.046	0.00305176	
0.047	0.00518799	
0.048	0.00976562	
0.049	0.0141907	
0.05	0.0186157	
0.051	0.0204468	
0.052	0.0183105	
0.053	0.0144958	
0.054	0.0114441	
0.055	0.010376	
0.056	0.0175476	
0.057	0.00320435	
0.058	-0.00549316	
0.059	-0.0172424	
0.06	-0.0177002	
0.061	-0.0204468	
0.062	-0.0242615	
0.063	-0.030365	
0.064	-0.0256348	
0.065	-0.0106812	
0.066	0.00167847	
0.067	0.00793457	
0.068	0.015564	
0.069	0.0152588	
0.07	0.0115967	
0.071	0.0202942	
0.072	0.0250244	
0.073	0.0274658	
0.074	0.0202942	
0.075	0.00991821	
0.076	0.00289917	
0.077	-0.00320435	
0.078	-0.0050354	
0.079	-0.0125122	
0.08	-0.0154114	
0.081	-0.0170898	
0.082	-0.0170898	
0.083	-0.0128174	
0.084	-0.0108337	
0.085	-0.00778198	
0.086	-0.00213623	
0.087	0.00442505	
0.088	0.00869751	
0.089	0.0157166	
0.09	0.0196838	
0.091	0.0205994	
0.092	0.017395	
0.093	0.0105286	
0.094	0.00427246	
0.095	-0.000610352	
0.096	-0.00701904	
0.097	-0.00793457	
0.098	-0.012207	
0.099	-0.018158	
0.1	-0.0205994	
0.101	-0.0228882	
0.102	-0.0244141	
0.103	-0.0177002	
0.104	-0.0138855	
0.105	-0.00854492	
0.106	-0.000762939	
0.107	0.0050354	
0.108	0.0138855	
0.109	0.019989	
0.11	0.0196838	
0.111	0.020752	
0.112	0.0210571	
0.113	0.017395	
0.114	0.0114441	
0.115	0.00701904	
0.116	0.00183105	
0.117	-0.00198364	
0.118	-0.00854492	
0.119	-0.0154114	
0.12	-0.0186157	
0.121	-0.0187683	
0.122	-0.018158	
0.123	-0.0152588	
0.124	-0.00915527	
0.125	-0.00457764	
0.126	0.000915527	
0.127	0.00671387	
0.128	0.0108337	
0.129	0.0164795	
0.13	0.0192261	
0.131	0.020752	
0.132	0.0212097	
0.133	0.017395	
0.134	0.0125122	
0.135	0.00762939	
0.136	0.00152588	
0.137	-0.00244141	
0.138	-0.00778198	
0.139	-0.0134277	
