Time - Voltage_0	Piezo spanning  (Volt) - Voltage_0	
0	0.0544739	
0.001	0.0544739	
0.002	0.0549316	
0.003	0.0553894	
0.004	0.0566101	
0.005	0.0563049	
0.006	0.0576782	
0.007	0.058136	
0.008	0.0579834	
0.009	0.0582886	
0.01	0.0582886	
0.011	0.0601196	
0.012	0.0611877	
0.013	0.0611877	
0.014	0.0619507	
0.015	0.0624084	
0.016	0.0630188	
0.017	0.0637817	
0.018	0.0642395	
0.019	0.065155	
0.02	0.0662231	
0.021	0.0660706	
0.022	0.0663757	
0.023	0.0668335	
0.024	0.067749	
0.025	0.068512	
0.026	0.0692749	
0.027	0.0691223	
0.028	0.0697327	
0.029	0.0697327	
0.03	0.0698853	
0.031	0.0708008	
0.032	0.0721741	
0.033	0.0726318	
0.034	0.0724792	
0.035	0.0733948	
0.036	0.0737	
0.037	0.0740051	
0.038	0.0747681	
0.039	0.0753784	
0.04	0.0767517	
0.041	0.0765991	
0.042	0.0765991	
0.043	0.0769043	
0.044	0.0778198	
0.045	0.0787354	
0.046	0.0791931	
0.047	0.0796509	
0.048	0.0793457	
0.049	0.0790405	
0.05	0.0791931	
0.051	0.0811768	
0.052	0.0822449	
0.053	0.0823975	
0.054	0.08255	
0.055	0.0827026	
0.056	0.0823975	
0.057	0.0834656	
0.058	0.0836182	
0.059	0.0849915	
0.06	0.0863647	
0.061	0.0857544	
0.062	0.085907	
0.063	0.0860596	
0.064	0.0868225	
0.065	0.0872803	
0.066	0.0878906	
0.067	0.0881958	
0.068	0.0883484	
0.069	0.0880432	
0.07	0.0886536	
0.071	0.0895691	
0.072	0.0897217	
0.073	0.0909424	
0.074	0.091095	
0.075	0.0912476	
0.076	0.0912476	
0.077	0.0914001	
0.078	0.091095	
0.079	0.0921631	
0.08	0.0941467	
0.081	0.0933838	
0.082	0.0938416	
0.083	0.093689	
0.084	0.0942993	
0.085	0.0939941	
0.086	0.0952148	
0.087	0.0952148	
0.088	0.0956726	
0.089	0.0952148	
0.09	0.09552	
0.091	0.0967407	
0.092	0.0958252	
0.093	0.0973511	
0.094	0.0978088	
0.095	0.0978088	
0.096	0.0978088	
0.097	0.0973511	
0.098	0.098114	
0.099	0.0985718	
0.1	0.0997925	
0.101	0.0993347	
0.102	0.0996399	
0.103	0.0996399	
0.104	0.0997925	
0.105	0.10025	
0.106	0.101013	
0.107	0.100708	
0.108	0.100708	
0.109	0.100708	
0.11	0.100403	
0.111	0.101776	
0.112	0.101929	
0.113	0.102234	
0.114	0.101624	
0.115	0.102386	
0.116	0.102692	
0.117	0.102386	
0.118	0.102386	
0.119	0.102997	
0.12	0.104523	
0.121	0.103302	
0.122	0.104065	
0.123	0.104065	
0.124	0.104065	
0.125	0.104523	
0.126	0.104828	
0.127	0.10498	
0.128	0.104065	
0.129	0.10437	
0.13	0.104523	
0.131	0.105286	
0.132	0.105438	
0.133	0.105896	
0.134	0.105743	
0.135	0.105743	
0.136	0.105743	
0.137	0.105591	
0.138	0.105743	
0.139	0.106354	
0.14	0.10788	
0.141	0.106659	
0.142	0.106201	
0.143	0.106659	
0.144	0.107117	
0.145	0.106659	
0.146	0.106964	
0.147	0.106964	
0.148	0.106812	
0.149	0.105438	
0.15	0.105591	
0.151	0.106964	
0.152	0.107269	
0.153	0.107574	
0.154	0.107269	
0.155	0.107422	
0.156	0.107574	
0.157	0.106506	
0.158	0.106812	
0.159	0.107422	
0.16	0.10849	
0.161	0.107574	
0.162	0.107117	
0.163	0.107727	
0.164	0.106506	
0.165	0.107422	
0.166	0.10788	
0.167	0.107422	
0.168	0.107422	
0.169	0.106659	
0.17	0.106659	
0.171	0.106964	
0.172	0.106812	
0.173	0.10788	
0.174	0.107269	
0.175	0.107269	
0.176	0.106812	
0.177	0.106964	
0.178	0.105743	
0.179	0.106659	
0.18	0.107574	
0.181	0.106659	
0.182	0.106812	
0.183	0.106354	
0.184	0.106201	
0.185	0.105743	
0.186	0.105896	
0.187	0.106506	
0.188	0.105438	
0.189	0.105286	
0.19	0.104675	
0.191	0.105743	
0.192	0.105896	
0.193	0.105133	
0.194	0.105591	
0.195	0.105133	
0.196	0.104523	
0.197	0.104218	
0.198	0.104065	
0.199	0.10437	
0.2	0.103607	
0.201	0.104523	
0.202	0.10437	
0.203	0.103302	
0.204	0.103912	
0.205	0.103455	
0.206	0.103607	
0.207	0.103149	
0.208	0.102386	
0.209	0.102081	
0.21	0.101624	
0.211	0.101929	
0.212	0.101929	
0.213	0.101624	
0.214	0.101318	
0.215	0.101624	
0.216	0.100861	
0.217	0.100098	
0.218	0.100555	
0.219	0.0999451	
0.22	0.100555	
0.221	0.0993347	
0.222	0.0991821	
0.223	0.098877	
0.224	0.098877	
0.225	0.0987244	
0.226	0.098877	
0.227	0.0985718	
0.228	0.0973511	
0.229	0.0964355	
0.23	0.0961304	
0.231	0.0973511	
0.232	0.0967407	
0.233	0.0967407	
0.234	0.0961304	
0.235	0.0956726	
0.236	0.0944519	
0.237	0.0950623	
0.238	0.0946045	
0.239	0.0946045	
0.24	0.09552	
0.241	0.0939941	
0.242	0.0935364	
0.243	0.0930786	
0.244	0.0932312	
0.245	0.0926208	
0.246	0.0924683	
0.247	0.0920105	
0.248	0.0914001	
0.249	0.0901794	
0.25	0.0897217	
0.251	0.0906372	
0.252	0.0898743	
0.253	0.0894165	
0.254	0.0894165	
0.255	0.0892639	
0.256	0.0881958	
0.257	0.0881958	
0.258	0.0868225	
0.259	0.0872803	
0.26	0.0878906	
0.261	0.0865173	
0.262	0.0860596	
0.263	0.085144	
0.264	0.0854492	
0.265	0.0848389	
0.266	0.0846863	
0.267	0.0842285	
0.268	0.083313	
0.269	0.0820923	
0.27	0.0813293	
0.271	0.0819397	
0.272	0.0817871	
0.273	0.0813293	
0.274	0.080719	
0.275	0.0802612	
0.276	0.0796509	
0.277	0.0787354	
0.278	0.0784302	
0.279	0.078125	
0.28	0.0788879	
0.281	0.0773621	
0.282	0.0775146	
0.283	0.0762939	
0.284	0.0759888	
0.285	0.0750732	
0.286	0.0752258	
0.287	0.0749207	
0.288	0.0738525	
0.289	0.0726318	
0.29	0.0721741	
0.291	0.0724792	
0.292	0.0717163	
0.293	0.0714111	
0.294	0.0708008	
0.295	0.0708008	
0.296	0.0698853	
0.297	0.0688171	
0.298	0.068512	
