0	9.495	383.0
1	8.835	245.57208876867261
2	8.825	157.4560072642528
3	8.715	100.95770389832336
4	8.665	64.73209980052332
5	8.495	41.504952893986115
6	8.375	26.61216181833299
7	7.875	17.063196251639553
8	7.745	10.940586800482794
9	7.735	7.01488969438519
10	7.615	4.497809699039181
11	7.585	2.883907369913959
12	7.305	1.849104847637442
13	7.275	1.185609764455887
14	7.275	0.7601897293001723
15	7.205	0.48741874591314643
16	6.905	0.3125233408326328
17	6.895	0.20038383706849455
18	6.855	0.12848218648666204
19	6.735	0.08238025823784781
20	6.515	0.05282060597590322
21	6.445	0.0338675366567352
22	6.395	0.021715200308731194
23	6.385	0.013923360568786559
24	6.365	0.008927385737744877
25	6.335	0.005724064654991296
26	6.325	0.0036701579988854924
27	6.255	0.0023532333313247044
28	6.245	0.0015088470614450895
29	6.235	0.000967443144938758
30	6.105	0.0006203055714557296
31	6.105	0.0003977277672512495
32	5.965	0.0002550152442955352
33	5.935	0.00016351077339297096
34	5.765	0.00010483990119658738
35	5.765	6.722128857218593e-05
36	5.595	4.310097191747624e-05
37	5.595	2.7635497915756025e-05
38	5.565	1.7719339288079614e-05
39	5.475	1.136129284745306e-05
40	5.345	7.284638160996403e-06
41	5.325	4.670767125639351e-06
42	5.305	2.9948042798832958e-06
43	5.245	1.920209771447265e-06
44	5.245	1.2312008471235492e-06
45	5.225	7.894218373939677e-07
46	4.995	5.061618003353534e-07
47	4.955	3.245410197474264e-07
48	4.905	2.0808933710310875e-07
49	4.875	1.3342280199190275e-07
50	4.865	8.554808400658125e-08
51	4.865	5.4851753732778054e-08
52	4.785	3.51698687644469e-08
53	4.735	2.2550230115418543e-08
54	4.715	1.4458765304588944e-08
55	4.685	9.270676754213904e-09
56	4.655	5.94417612227541e-09
57	4.585	3.811289154976614e-09
58	4.575	2.4437238608067742e-09
59	4.535	1.5668678142876383e-09
60	4.495	1.00464491378334e-09
61	4.445	6.441586160537812e-10
62	4.425	4.1302187165186453e-10
63	4.395	2.648215240958098e-10
64	4.385	1.6979836768436415e-10
65	4.375	1.0887138334663264e-10
66	4.355	6.980619586310051e-11
67	4.345	4.4758363778320186e-11
68	4.295	2.8698185072872593e-11
69	4.285	1.8400713452259136e-11
70	4.245	1.1798176598707822e-11
71	4.235	7.564759454324667e-12
72	4.235	4.850375405303069e-12
