0	4.265	1e-08
1	3.235	1e-08
2	3.175	1e-08
3	2.785	1e-08
4	2.775	1e-08
5	2.645	1e-08
6	2.615	1e-08
7	2.025	1e-08
8	1.925	1e-08
9	1.785	1e-08
10	1.575	1e-08
11	1.575	1e-08
12	1.355	1e-08
13	1.235	1e-08
14	1.075	1e-08
15	1.055	1e-08
16	0.965	1e-08
17	0.945	1e-08
18	0.875	1e-08
19	0.845	1e-08
20	0.715	1e-08
21	0.675	1e-08
22	0.665	1e-08
23	0.645	1e-08
24	0.535	1e-08
25	0.495	1e-08
26	0.465	1e-08
27	0.345	1e-08
28	0.335	1e-08
29	0.325	1e-08
30	0.315	1e-08
31	0.235	1e-08
32	0.235	1e-08
33	0.085	1e-08
34	0.045	1e-08
35	0.015	1e-08
36	0.015	1e-08
